,title,desc,date,datetime,link,img,media,site
72,College students struggle to find affordable housing amid inflation,Opinion,Sep 22,,news.google.com/./articles/CBMicGh0dHBzOi8vYmFkZ2VyaGVyYWxkLmNvbS9vcGluaW9uLzIwMjIvMDkvMjIvY29sbGVnZS1zdHVkZW50cy1zdHJ1Z2dsZS10by1maW5kLWFmZm9yZGFibGUtaG91c2luZy1hbWlkLWluZmxhdGlvbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/vDsUqD0grVlfAmiegHXpxhh_UnlAoPTs6Nb3Bs7IJHS-X7xY3yhvm6Jf9Kdo5fF2Ls2-Edes7axZNrFpW1aSoO67yw0KeYTv4WWYUn_oWPz48iyFycYnLMZQUjOpeXSmcHvAx5JmTAJbT7W0rgLFgLs3fksy9gA_q4kdVUS-4g=s0-w100-h100-dcAXAA,,
73,How Press-Gazette and Post-Crescent reported affordable housing crisis,bookmark_border,"Nov 1, 2021",2021-11-01 00:00:00.000000,news.google.com/./articles/CBMijQFodHRwczovL3d3dy5ncmVlbmJheXByZXNzZ2F6ZXR0ZS5jb20vc3RvcnkvbmV3cy8yMDIxLzExLzAxL2hvdy1wcmVzcy1nYXpldHRlLWFuZC1wb3N0LWNyZXNjZW50LXJlcG9ydGVkLWFmZm9yZGFibGUtaG91c2luZy1jcmlzaXMvNjE4MDgzODAwMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/QWzZ3avXSd-gGy8ZptvXEftjTcVEmWNofge4ZROccxwyocJYP2NsCztkrtl2PQayXedO5rmU77BUraqmPV7AiPJYAfhNZiug38dwBymefGIspwsd6mRFWDZ4rtWwcKaSIf2C4jCpk8FqSTH2aTdPMwV0Ycmx1zRHocNagimLzVKv8fWbUp6jn4M6omU2HSlgiKM5GRghyPAkx64wQutP8FRPLEhJcXJWL76_irztjMd-okBKLlbdQuCRd4Ucc8xaz_SvBnstZx2pkuqW0rzeL55AsAbsnE2cutxU=s0-w100-h100-dcoQSAbI1sg~oB,,
74,‘Sitting on a time bomb’: Mobile home residents at risk in red-hot housing market,bookmark_border,Apr 18,,news.google.com/./articles/CBMieGh0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMDQvMTgvc2l0dGluZy1vbi1hLXRpbWUtYm9tYi1tb2JpbGUtaG9tZS1yZXNpZGVudHMtYXQtcmlzay1pbi1yZWQtaG90LWhvdXNpbmctbWFya2V0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/EgK2mC3NnMmMFA_kR93rk122iOOd-b8gbB9tYlMx5mCjWXGTrT5lspOR47TDwlZrZ10lkbXf2GWm7YWOx0gsFkhjDaXroAC-AWb1OAYrnKb5fVd1OMA2Emc2NcZjK_-6yuleKZP1LYnDmQIqI-RgHZ3kULHH=s0-w100-h100-dcAZCIp7RlyVEB,,
75,Blog: Fair Housing Means Discriminatory Screening Practices Must End,bookmark_border,Apr 26,,news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LmFjbHUtd2kub3JnL2VuL25ld3MvYmxvZy1mYWlyLWhvdXNpbmctbWVhbnMtZGlzY3JpbWluYXRvcnktc2NyZWVuaW5nLXByYWN0aWNlcy1tdXN0LWVuZNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/6Mb7CDvpQC0WwuZASfZWvjp_thtQajEmCapbYH0BFTRh3t-frzBRAasAWgN9T07p-yu3OXl81tY5ZmJAf66rC8xz5q2E0_yYBefTryI8mT_-53QxaJp9zPNY03pAeBWylPWV4-jhQYyMiQ4Ks3fDzMrpyH5kkzrToth-cmnBbmZjiTaBnnkMcReSbVMsu_kDohEw8aZCw3qsTqe5jXSSELOH=s0-w100-h100-dcCRSOqz0F,,
76,"$650,000 Homes in Georgia, Massachusetts and Wisconsin",bookmark_border,Aug 31,,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMDgvMzEvcmVhbGVzdGF0ZS9ob21lLXByaWNlcy1nZW9yZ2lhLW1hc3NhY2h1c2V0dHMtYW5kLXdpc2NvbnNpbi5odG1s0gFmaHR0cHM6Ly93d3cubnl0aW1lcy5jb20vMjAyMi8wOC8zMS9yZWFsZXN0YXRlL2hvbWUtcHJpY2VzLWdlb3JnaWEtbWFzc2FjaHVzZXR0cy1hbmQtd2lzY29uc2luLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/e9zyjnKy-vPmweotHXnjDkCveat0gwuBhtPJ64wjzEbw0N9qxiuPkv_PEhL7nmk1ZP2Q6QcpcRY_8mNGfiqDvnnLMP3-KQeeNUMbaAJpm3viKLmWXdJoEFrGgnk6Kk7qqE0KUxISzzA92hurvOJ-Fd8p2KVvQRK162nY5nVvuA=s0-w100-h100-dcJaEO,,
77,Cost of living: Wisconsin residents recount their struggles finding affordable housing.,bookmark_border,"Jun 8, 2021",2021-06-08 00:00:00.000000,news.google.com/./articles/CBMinAFodHRwczovL3d3dy5ncmVlbmJheXByZXNzZ2F6ZXR0ZS5jb20vaW4tZGVwdGgvbmV3cy8yMDIxLzA2LzA4L2Nvc3QtbGl2aW5nLXdpc2NvbnNpbi1yZXNpZGVudHMtcmVjb3VudC10aGVpci1zdHJ1Z2dsZXMtZmluZGluZy1hZmZvcmRhYmxlLWhvdXNpbmcvNTIwMTEyMjAwMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/-XJmtvgMbGZ_lHgDaBC7p6G34l0uwVCYRORuILPMMTvJPFEgHPmA8yE9oJsw5BbvlGdilT03qhHcfja3Zr3VVCFU5Li8-iuMXVt5FGIEKznkg4FhZrgU53aKa1fMwTfeYuKuBuu_3Mnij3xsl3e07RdVt4EuZ5epT6pfXjuBuc9KlLN24l7I3RTZI05aAx7q3Anlg3otQ5Wp4IwHzv_Ui2DNhvJuel7TVw=s0-w100-h100-dcAVCSY6ynHNE5aLI,,
78,Report: Racial disparities in homeownership worse in Milwaukee compared with 10 other cities,bookmark_border,Jul 25,,news.google.com/./articles/CBMigAFodHRwczovL3dpc2NvbnNpbmV4YW1pbmVyLmNvbS9icmllZi9yZXBvcnQtcmFjaWFsLWRpc3Bhcml0aWVzLWluLWhvbWVvd25lcnNoaXAtd29yc2UtaW4tbWlsd2F1a2VlLWNvbXBhcmVkLXdpdGgtMTAtb3RoZXItY2l0aWVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/6-vauHlIQ9SUa709tQzOlQS_1nSngaNFNN3pvFbPhR8ct8GdsxTAKTV4G0VSCUYMjMgUTzcPoUeIj43Tcm3jiAbh4ecB7BpVtPLh17V1dsmJjWqw5f4H3g4ukG9kMqm3DQR5Ur6oAR1HtcKNP2eu9w_LXbGLjs41sI8-bQ=s0-w100-h100-dclSGG0qgG,,
79,Why The U.S. Rental Housing Crisis Is So Dire,bookmark_border,Aug 26,,news.google.com/./articles/CBMiSmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vYWR2aXNvci9wZXJzb25hbC1maW5hbmNlL3JlbnRhbC1ob3VzaW5nLWNvc3RzLXJpc2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/G_05jw32t9CTwhYwR-PReBxIy28Rk9yLiYiDI9W409NlHoOENJ3zV8XEAuh52vUTdBW2KPlrt-s4_UeyUjJllEk7CgYCcnQstArQUSrI24nrhx6tFVFihnW1k6oev_tGbD6e4jjJx4GaSoIWLXQN5eTC=s0-w100-h100-dcAWCKQi4G,,
80,"Amidst Door County's rich tourism industry, working families struggle to find suitable, affordable housing",bookmark_border,"Jun 28, 2021",2021-06-28 00:00:00.000000,news.google.com/./articles/CBMirwFodHRwczovL3d3dy5ncmVlbmJheXByZXNzZ2F6ZXR0ZS5jb20vaW4tZGVwdGgvbmV3cy9sb2NhbC9kb29yLWNvLzIwMjEvMDYvMjgvY29zdC1saXZpbmctZG9vci1jb3VudHktd29ya2Vycy1mYW1pbGllcy1zdHJ1Z2dsZS1maW5kLWFmZm9yZGFibGUtaG91c2luZy10b3VyaXNtLWdyb3dzLzc0MTAyOTIwMDIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/x0tNGPmhD3gZGf8-6OulfGZxLqPt7fZ2s9pQpxVIik02PjHfAZ974lCrNauRoKvrzZUy6hkzKvPZi9NsUkcgFTCUnv-frYsv3P55KYrOQvSNGWtI00Vt5_mVF4YZFZlaaMd80nGwnGlndN4PSA2jYIPDWz1psxNe1P6-7PxxXcLb-1C8qwNs-mmlfjy2zoDlpErz19Qk7DJ0caTx1NbuGw=s0-w100-h100-dcIUCcMCAJ,,
81,Madison Plan Commission proposes zoning code modification to increase equity,bookmark_border,Oct 10,,news.google.com/./articles/CBMiemh0dHBzOi8vd3d3LmRhaWx5Y2FyZGluYWwuY29tL2FydGljbGUvMjAyMi8xMC9tYWRpc29uLXBsYW4tY29tbWlzc2lvbi1wcm9wb3Nlcy16b25pbmctY29kZS1tb2RpZmljYXRpb24tdG8taW5jcmVhc2UtZXF1aXR50gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Pbr-epGtbUZN6OkrCs0TU1YfZh8ag0_7iKI92Yukw0BfQZjcLNZbvX0kv8VuKH9LlZyqJBtCXaYeC8DGbjQMwRk4drY5liow53L46A8ZUY1Ab1Ne4byx6zElA7FvIr_isv1AimkrgJzZM8qGbRI9PpC_KtgmC8p7G9msQUztZT_oJS7aGtKhc4yFQa7Wr3RwXfbKW9V78_hMoUV0g0LPCOhMjNv0xP0ZUnTBVAJDIg=s0-w100-h100-dcAbAI,,
82,"Wisconsin Assembly proposal to criminalize living on public property draws ire from lawmakers, homelessness support groups",bookmark_border,"Oct 13, 2021",2021-10-13 00:00:00.000000,news.google.com/./articles/CBMic2h0dHBzOi8vd3d3Lndwci5vcmcvd2lzY29uc2luLWFzc2VtYmx5LXByb3Bvc2FsLWNyaW1pbmFsaXplLWxpdmluZy1wdWJsaWMtcHJvcGVydHktZHJhd3MtaXJlLWxhd21ha2Vycy1ob21lbGVzc25lc3PSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/J_6aY6B0DYjQVfGAFQtjJFs_R78BKy1S6Mf_9CU8yEYZTtcDXKVy6cws-zy8LkRbhIiCHtvr2x37GcT9A-LJ2ZEqBYwDGYdedRYmzBJPC1SVvShl2yvMdOEKBp7dXXY0GEU=s0-w100-h100-dcDbEO,,
83,What a real estate bubble would mean for homebuyers,bookmark_border,Apr 7,,news.google.com/./articles/CBMijQFodHRwczovL3d3dy53cW93LmNvbS90b3dubmV3cy9lY29ub21pY3Mvd2hhdC1hLXJlYWwtZXN0YXRlLWJ1YmJsZS13b3VsZC1tZWFuLWZvci1ob21lYnV5ZXJzL2FydGljbGVfMzljZTM0MDUtMGQ5Ny01OGZhLWE3ZGMtMjNiZjlkMTgxNmZiLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/dOffNp63qahwWCUhXlriyeAasOjYVz2e7gk38ECXqxG6i-Ow708J7Sat1LEcpF6LJWXDxmW_l1qEdNro3iv2PTTIERslFWND1x256xtqwvSgujYuGGkhdTAK-oJbA24Tq8ewCTsd9MQOE6wo48wZ2pSEhWy7_s8g1gtLp4Nun730DYnLOagLj_OpZEqP97wy6DWOy4WkN9CjR-X7NOOX40_cQFQ_6eb6FFHxgTa5EGkgnqqSDS3Sx-LVGTkXznQ0F3gACaoQNQ=s0-w100-h100-dcDZCIZ0YF,,
84,"Amid housing shortage, can tiny homes reduce homelessness?",bookmark_border,Oct 21,,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3Lm5ld3NuYXRpb25ub3cuY29tL2J1c2luZXNzL3lvdXItbW9uZXkvYW1pZC1ob3VzaWluZy1zaG9ydGFnZS1jYW4tdGlueS1ob21lcy1yZWR1Y2UtaG9tZWxlc3NuZXNzL9IBcGh0dHBzOi8vd3d3Lm5ld3NuYXRpb25ub3cuY29tL2J1c2luZXNzL3lvdXItbW9uZXkvYW1pZC1ob3VzaWluZy1zaG9ydGFnZS1jYW4tdGlueS1ob21lcy1yZWR1Y2UtaG9tZWxlc3NuZXNzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/jnX4Ol8mnuJcHu2cKGkPR_uM3glGXX7m4c2POdpIC7zQbl2kLit6O_bues-BvGLEv6kg6-i0erKMBHQ-CAd2qFgvP86LC13JLy80VEg57YoZ4Kw5WPA4OZub2D2QXiLfY9P5ZqEHQNJc06NjaQSXn8QMGq-IgrO3pFo=s0-w100-h100-dcCYCKaL0E,,
85,Here's One Way States Are Boosting Affordable Housing,bookmark_border,Mar 2,,news.google.com/./articles/CBMiggFodHRwczovL3d3dy5wZXd0cnVzdHMub3JnL2VuL3Jlc2VhcmNoLWFuZC1hbmFseXNpcy9ibG9ncy9zdGF0ZWxpbmUvMjAyMi8wMy8wMi9oZXJlcy1vbmUtd2F5LXN0YXRlcy1hcmUtYm9vc3RpbmctYWZmb3JkYWJsZS1ob3VzaW5n0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/94zp9KNW90VjjoXwmkdlzlhGPFFj29FLUxMRoNvVevF8TNBD9NQK5P-yMprbqvJV3-txZQ79eJT5O91lDSNJvRPwlxFbA9jVQQIBJWcZJzKWpVbUDsX6cywWYdc3APawAVRn17FMGPse3uwdrpSBfBXVuK0=s0-w100-h100-dcgWCSrDEH,,
86,How is inflation impacting life in Central Wisconsin? We want to share your stories.,bookmark_border,Jul 27,,news.google.com/./articles/CBMimQFodHRwczovL3d3dy5zdGV2ZW5zcG9pbnRqb3VybmFsLmNvbS9zdG9yeS9uZXdzL2xvY2FsLzIwMjIvMDcvMjcvaG93LWluZmxhdGlvbi1pbXBhY3RpbmctbGlmZS1jZW50cmFsLXdpc2NvbnNpbi13ZS13YW50LXRvLXNoYXJlLXlvdXItc3Rvcmllcy8xMDExMTE0MTAwMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/89FMhOOXFVMr8lcOjfgI4_YSImSOrV7HH_yVmGBV2WJvKoU8pFSNb0gIXuvyDof7AdPR4xuw03ETscx2_U2DrArzvw2S5p9XSLV8hAfw0rInseTJUx-GMS0Q3WCziTAgbouZziXQDD1goCAORFZ2mpNCYq67js4OFIK7Z4L6Cyl5HfdD8lwTQEFDyEPhBBrux3QXuu0FcxwoDoWQw44Nl7RhOedYhyEXCD1SU4HAUKrNN1J6usznMp0W-IHvOEyHuJrfsEMRgDXEjecupJICXpzqBSflTjEqTvrBdnV1JG9I8Iv-yX69oR9u2ksDvH2uEhJxpxQ0Q2mKLj8=s0-w100-h100-dcAQCSyxxpgg4C,,
87,"Wisconsin housing market affected by lack of supply, report says",bookmark_border,Jul 19,,news.google.com/./articles/CBMilwFodHRwczovL3d3dy53YW93LmNvbS9uZXdzL3RvcC1zdG9yaWVzL3dpc2NvbnNpbi1ob3VzaW5nLW1hcmtldC1hZmZlY3RlZC1ieS1sYWNrLW9mLXN1cHBseS1yZXBvcnQtc2F5cy9hcnRpY2xlXzUzMDRmMDFhLTA2ZjgtMTFlZC1hZTI1LTg3ZjdkZjZkN2MzZS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/5lLlahMUNVxCQZ2cHaf0_KQ485QF87HRcHQ9aMdRS7yP_hBH9vqvRirKqUmIGStceBXyvTkSBdENBOOOaUUY1E6Tv8LuSISQxQ04vkZmlcN9xY2zXeXyTeNchW1TYQCAPRg5igA6UEvgFM31SFdTbSayf08ZQgl4phAymIYzwekuQe2-nf4vym_icpeZ-Z1j7_yxeWwBs9aRW9u9NU3hT2wjZpUkT96qVqUFmNCfUY72RuWIEg=s0-w100-h100-dcmYAc,,
88,"Despite $37M spent on homeownership programs, Black and Hispanic homeowner rates remain low, report says",bookmark_border,Jul 26,,news.google.com/./articles/CBMijAFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3RvcnkvbmV3cy9sb2NhbC9taWx3YXVrZWUvMjAyMi8wNy8yNi9kZXNwaXRlLTM3LW0taG9tZW93bmVyLXByb2dyYW1zLWxvdy1ibGFjay1oaXNwYW5pYy1yYXRlcy1wZXJzaXN0LzEwMTE1NjYwMDAyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/jhHfdCm3_QSbl85NgK2uAi7BH5g6EV_10oyOs7aGew_uX3-6bMSCJYgyQ7MurEf-JwzkZkXtlJpBWJWwZCnebiTk87DbPFjb9getb5oGTlgThL40gEnkpBbuD-z55zlJS59ndhIo3GxAKPgD37lTYG26kAPAeG_FZ-lW4BlqxKAzm08-AgiW7ubbY33S87LWeqpbVYRD=s0-w100-h100-dcAUSIjR2pwA8B,,
89,A housing crash would sink these 16 housing markets—while these 23 markets would be spared,bookmark_border,Jul 15,,news.google.com/./articles/CBMid2h0dHBzOi8vZm9ydHVuZS5jb20vMjAyMi8wNy8xNS9ob3VzaW5nLWNyYXNoLXdvdWxkLXNpbmstdGhlc2UtMTYtaG91c2luZy1tYXJrZXRzd2hpbGUtdGhlc2UtMjMtbWFya2V0cy13b3VsZC1iZS1zcGFyZWQv0gF7aHR0cHM6Ly9mb3J0dW5lLmNvbS8yMDIyLzA3LzE1L2hvdXNpbmctY3Jhc2gtd291bGQtc2luay10aGVzZS0xNi1ob3VzaW5nLW1hcmtldHN3aGlsZS10aGVzZS0yMy1tYXJrZXRzLXdvdWxkLWJlLXNwYXJlZC9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/EnnHPO12wxxx4-ffCXV-nLoTYLrEOCyIv-xqzsJh_d81xr8G90Cku688rxFBd81bcCoOuTfxdWbK4uQT1OPfqQty43AO49KyB30LaUx_dKAr8HIqvDpJ-MHR7Mt8jsocU2UqV-Uq7wj_EeB-hPtkqyVl1j9yz2b98gu89AN1ebiEhHmlkcnZXt-qCuZvb2ah2WGJWPxj-ng-X9gLYj0=s0-w100-h100-dcBQKQB7XmqWsC,,
90,Milwaukee housing program tries to address key issue for ex-prisoners,bookmark_border,Apr 28,,news.google.com/./articles/CBMimQFodHRwczovL3d3dy5qc29ubGluZS5jb20vaW4tZGVwdGgvbmV3cy9zcGVjaWFsLXJlcG9ydHMvMjAyMi8wNC8yOC9taWx3YXVrZWUtcHJvZ3JhbS1mYW1pbHktaG91c2UtdHJpZXMtYWRkcmVzcy1rZXktaXNzdWUtZXgtcHJpc29uZXJzLWhvdXNpbmcvNjA4MDg5MzAwMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/u0WJ0NEdsPjke_d-z5fOF9XwdJvMnIWOc7lowO8G0Oc-cEgBXIq1Mj06XAuGHoeTobWl8-c4H02Uws48B0vSeTnkppKRE3CRcxnc0Zd3Ad1LgZqEei8zVQzkFIzZ5k5oF0xutMtrB3ZrpNYNcszkfEvZanxxXMJcTL9xKXewzy6ZssBeL6e0qCm71nCSJqTtpMqBSVncmUs=s0-w100-h100-dcrVOScKUI,,
91,Housing crunch impacts the Northland | BusinessNorth Exclusives | businessnorth.com,bookmark_border,Aug 22,,news.google.com/./articles/CBMijAFodHRwOi8vd3d3LmJ1c2luZXNzbm9ydGguY29tL2J1c2luZXNzbm9ydGhfZXhjbHVzaXZlcy9ob3VzaW5nLWNydW5jaC1pbXBhY3RzLXRoZS1ub3J0aGxhbmQvYXJ0aWNsZV8zMjAyMDZhYy0yMjMwLTExZWQtODc5ZC1mZmJlOTA2N2Q3NDkuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/5MsIgtIfWbDw62ac7nTsMCFf9FrvrvncVIWpSgcAw0J4jpuhjcHcUNu0f90z16tAVRLVTGvmwBu08CnUV-8yknKrlGKKsQqQ0KyHWHX6lFDekpfXE0fzj4-Li56ShDKPYJ8DoYXxLAO65XTv1exvDdIJSreHNyLDf04ZjYxV-gE7T5omtj-uGJ_Hc5nlacduAY9v-cJqKjNlheKOjw1LeJ-pttXD3__cBYiD8GqWVgAjR7k_WHd5g7A5FptqHj6cRXQFNTZKM3RlXD1LW-u01w=s0-w100-h100-dcjVKOCirmTAwK21s,,
92,Can tiny homes alleviate Ironwood's housing shortage?,bookmark_border,Oct 13,,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3Lnd4cHIub3JnL2J1c2luZXNzLWVjb25vbWljcy8yMDIyLTEwLTEzL2Nhbi10aW55LWhvbWVzLWFsbGV2aWF0ZS1pcm9ud29vZHMtaG91c2luZy1zaG9ydGFnZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/t4nue-WvNXtYX7lHuesE6O8sQWbujAa3pI2LjaL9hG0pz6YoXuFCwBwN-3GhBURaT6gVo7TKtNRZ9-Q7lNSHfTHBwq8Retu42r0REuGfKjAdOlCGezQNeAtFApE9491URegYnY2Ug528e5xwQuLSqYyzwppb44-QcIE=s0-w100-h100-dcBZGUpzYI,,
93,Addressing homelessness with Housing First approach,bookmark_border,Aug 24,,news.google.com/./articles/CBMidWh0dHBzOi8vc3BlY3RydW1uZXdzMS5jb20vd2kvbWlsd2F1a2VlL25ld3MvMjAyMi8wOC8yMi8tbmV3LXN0dWR5LXNob3dzLXRoYXQtaG9tZWxlc3NuZXNzLW5lZWQtbW9yZS10aGFuLWp1c3QtaG91c2luZ9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/eCCYv6p3nscSABIRHiO8s586X1TXS-GSGgBqaKq7b4XK-phJpsVAHo4UbLQ7ogrdDdykQY0K5m2RRFi9YNCYAc5G6ciFL18LTVzpHKVR2Wi3sn5PO--69xy2PO2TXSpeE_aqyyl6QstRBuzXOA=s0-w100-h100-dcAWAc,,
94,Milwaukee school converted to affordable housing through HUD program,bookmark_border,Jun 2,,news.google.com/./articles/CBMinQFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3RvcnkvbmV3cy9sb2NhbC9taWx3YXVrZWUvMjAyMi8wNi8wMi9taWx3YXVrZWUtcGhpbGxpcy13aGVhdGxleS1zY2hvb2wtY29udmVydGVkLWFmZm9yZGFibGUtaG91c2luZy10aHJvdWdoLWh1ZC1wcm9ncmFtLzc0NzU2MTYwMDEv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/oA8WrD1rcRe6bLEGEALeCVozVYhV1BgSlOzlBMH1B7YQ55QAxDl4DhP6F32ltweC9ZqP8wW2QFAO7wgjLIK4uCP646Dl0bAhxY25T5GhI3_mRJYIKofrb2lrZIvQ2ESn0UCtkgFhS2lME6dOFrg9Jt6O0CDi_M1XM8wzme4U4Q=s0-w100-h100-dcpXGSDbEH,,
95,Housing in Northeast Wisconsin: Booming market hurts affordability,bookmark_border,"Jun 16, 2021",2021-06-16 00:00:00.000000,news.google.com/./articles/CBMikQFodHRwczovL3d3dy5ncmVlbmJheXByZXNzZ2F6ZXR0ZS5jb20vaW4tZGVwdGgvbmV3cy9sb2NhbC8yMDIxLzA2LzE2L2hvdXNpbmctaW4tbm9ydGhlYXN0LXdpc2NvbnNpbi1ib29taW5nLW1hcmtldC1odXJ0cy1hZmZvcmRhYmlsaXR5LzczNTc2NDAwMDIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/LAE0NYiW6-r-wVpWVtChA_bW9IHTAOQJFF19-My7y61fQY_bm6gOS85pftSfe4U8GqaUikv-V3VK9P5RxNnUspCm5gkp5Lgbtdhx2sM1363bCbgirF4wtKLTNWTxED303qXfFIjXemN-fR6OZ_6e2ZL3aFJEcd_MIOf9LNLcMvfJI0TgWDm2lRVgPBnCOFcBADqvkwn1ie93S6GoNpO-UafK_9KNxKTqvfQmWTOeaJyKZTE=s0-w100-h100-dctWOGcKUI,,
96,Madison's zoning debate is a distraction from a meaningful affordable housing strategy – Tone Madison,bookmark_border,"Apr 26, 2021",2021-04-26 00:00:00.000000,news.google.com/./articles/CBMid2h0dHBzOi8vdG9uZW1hZGlzb24uY29tL2FydGljbGVzL21hZGlzb25zLXpvbmluZy1kZWJhdGUtaXMtYS1kaXN0cmFjdGlvbi1mcm9tLWEtbWVhbmluZ2Z1bC1hZmZvcmRhYmxlLWhvdXNpbmctc3RyYXRlZ3kv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/4jHfd21MKTjLlVNwExgx1da8HOIoKcmQ_wtOuMwK2g0QVhRVgaOLsg3uaIMTOJKxh3W2aainQl3moQx2ZT-sm8k9SDUSgOGhW3yt7LastoERUKIliU51dNDXT01eWYGsF4y6ecRUcsUsBg=s0-w100-h100-dcARCGxxSlyFEB,,
