Zip,Number of Sites,Site Density Category,Population,Sites Per 1000 People,Sites Per Capita
54615,78,2,10525,7.410926365795724,0.007410926365795724
54616,12,1,2488,4.823151125401929,0.00482315112540193
54618,6,1,2319,2.58732212160414,0.00258732212160414
54619,8,1,3568,2.242152466367713,0.002242152466367713
54621,2,1,1350,1.4814814814814814,0.0014814814814814814
54622,2,1,1975,1.0126582278481011,0.0010126582278481013
54623,5,1,2142,2.3342670401493932,0.002334267040149393
54624,3,1,1530,1.9607843137254901,0.00196078431372549
54627,2,1,1754,1.1402508551881414,0.0011402508551881414
54628,1,1,924,1.0822510822510822,0.0010822510822510823
54629,5,1,2643,1.8917896329928114,0.0018917896329928112
54630,10,1,4106,2.4354603019970775,0.0024354603019970775
54631,4,1,1668,2.3980815347721824,0.002398081534772182
54634,11,1,4463,2.4647098364328928,0.002464709836432893
54636,21,1,14838,1.4152850788515974,0.0014152850788515972
54638,2,1,1614,1.2391573729863692,0.0012391573729863693
54639,7,1,2713,2.5801695539992626,0.002580169553999263
54642,2,1,2162,0.9250693802035153,0.0009250693802035153
54644,1,1,1420,0.7042253521126761,0.0007042253521126761
54646,14,1,4070,3.4398034398034394,0.0034398034398034397
54648,5,1,1703,2.935995302407516,0.002935995302407516
54650,82,2,24794,3.3072517544567233,0.0033072517544567234
54651,2,1,1613,1.2399256044637321,0.0012399256044637321
54652,3,1,1095,2.73972602739726,0.0027397260273972603
54654,1,1,291,3.436426116838488,0.003436426116838488
54655,6,1,1802,3.329633740288568,0.003329633740288568
54656,94,2,18096,5.194518125552609,0.005194518125552609
54658,4,1,2586,1.5467904098994587,0.0015467904098994587
54659,2,1,1307,1.5302218821729152,0.001530221882172915
54660,59,2,15822,3.7289849576539,0.0037289849576538996
54661,7,1,3913,1.7889087656529519,0.0017889087656529517
54664,7,1,1770,3.9548022598870056,0.0039548022598870055
54665,65,2,8476,7.668711656441717,0.007668711656441718
54666,4,1,2915,1.3722126929674099,0.0013722126929674098
54667,16,1,4885,3.2753326509723646,0.0032753326509723643
54669,25,1,7825,3.1948881789137378,0.003194888178913738
54670,3,1,1788,1.6778523489932886,0.0016778523489932886
54701,157,3,41358,3.79612166932637,0.00379612166932637
54703,106,3,43089,2.4600246002460024,0.0024600246002460025
54720,28,1,7857,3.563701158202876,0.0035637011582028764
54721,1,1,1425,0.7017543859649122,0.0007017543859649122
54722,7,1,3859,1.8139414356050791,0.001813941435605079
54723,1,1,1049,0.9532888465204957,0.0009532888465204957
54724,14,1,7188,1.9476905954368393,0.0019476905954368391
54725,6,1,2900,2.0689655172413794,0.0020689655172413794
54726,2,1,1854,1.0787486515641855,0.0010787486515641855
54727,9,1,4513,1.9942388654996677,0.0019942388654996678
54728,9,1,5997,1.500750375187594,0.0015007503751875938
54729,124,3,32927,3.7659063990038573,0.003765906399003857
54730,4,1,5188,0.7710100231303008,0.0007710100231303007
54732,9,1,3199,2.813379180994061,0.002813379180994061
54736,40,1,4193,9.539709038874316,0.009539709038874314
54738,2,1,3491,0.5729017473503294,0.0005729017473503294
54739,4,1,5429,0.7367839381101492,0.0007367839381101492
54740,6,1,1964,3.054989816700611,0.003054989816700611
54741,4,1,1901,2.1041557075223567,0.0021041557075223566
54742,5,1,5347,0.9351037965214138,0.0009351037965214139
54745,2,1,2114,0.946073793755913,0.000946073793755913
54746,1,1,710,1.4084507042253522,0.0014084507042253522
54747,12,1,2299,5.219660722053066,0.005219660722053067
54749,2,1,1552,1.2886597938144329,0.001288659793814433
54751,120,3,25931,4.6276657282788936,0.004627665728278894
54754,1,1,1769,0.5652911249293386,0.0005652911249293386
54755,20,1,7073,2.8276544606249114,0.0028276544606249117
54756,1,1,891,1.122334455667789,0.001122334455667789
54757,3,1,3463,0.8663008951775917,0.0008663008951775916
54758,7,1,4779,1.464741577735928,0.001464741577735928
54759,5,1,1437,3.4794711203897006,0.003479471120389701
54760,2,1,235,8.51063829787234,0.00851063829787234
54761,6,1,1307,4.590665646518746,0.0045906656465187455
54762,2,1,1235,1.6194331983805668,0.0016194331983805667
54765,1,1,10,100.0,0.1
54766,2,1,1878,1.0649627263045793,0.0010649627263045794
54767,12,1,3484,3.444316877152698,0.003444316877152698
54768,12,1,6450,1.8604651162790697,0.0018604651162790699
54770,4,1,2145,1.8648018648018647,0.0018648018648018648
54771,6,1,4303,1.3943760167325123,0.0013943760167325122
54773,35,1,3483,10.048808498420902,0.010048808498420901
54801,37,1,6527,5.66876053316991,0.005668760533169909
54805,1,1,1534,0.651890482398957,0.000651890482398957
54806,63,2,11210,5.619982158786797,0.005619982158786798
54810,37,1,2625,14.095238095238095,0.014095238095238095
54812,36,1,5554,6.481814908174289,0.006481814908174289
54814,17,1,2728,6.231671554252199,0.006231671554252199
54817,4,1,1889,2.1175224986765486,0.0021175224986765486
54819,5,1,2321,2.1542438604049976,0.002154243860404998
54820,2,1,941,2.1253985122210417,0.0021253985122210413
54821,6,1,1133,5.29567519858782,0.00529567519858782
54822,7,1,4602,1.521077792264233,0.001521077792264233
54824,3,1,2326,1.2897678417884781,0.0012897678417884782
54827,1,1,315,3.1746031746031744,0.0031746031746031746
54829,9,1,5280,1.7045454545454544,0.0017045454545454545
54830,2,1,2771,0.7217610970768675,0.0007217610970768675
54832,2,1,367,5.4495912806539515,0.005449591280653951
54835,1,1,950,1.0526315789473684,0.0010526315789473684
54837,13,1,3622,3.5891772501380452,0.003589177250138045
54838,2,1,1090,1.8348623853211008,0.001834862385321101
54840,14,1,4360,3.2110091743119265,0.003211009174311927
54842,1,1,261,3.8314176245210727,0.0038314176245210726
54843,58,2,11514,5.037345839847143,0.005037345839847143
54845,1,1,111,9.00900900900901,0.009009009009009009
54847,3,1,2328,1.288659793814433,0.001288659793814433
54848,58,2,5776,10.041551246537397,0.010041551246537396
54849,5,1,1702,2.937720329024677,0.002937720329024677
54850,3,1,239,12.552301255230127,0.012552301255230125
54853,10,1,4006,2.4962556165751373,0.0024962556165751375
54854,2,1,905,2.2099447513812156,0.0022099447513812156
54856,1,1,1671,0.5984440454817475,0.0005984440454817474
54858,3,1,1685,1.7804154302670623,0.0017804154302670622
54859,5,1,1803,2.7731558513588466,0.0027731558513588465
54861,5,1,143,34.96503496503497,0.03496503496503497
54864,4,1,1376,2.906976744186047,0.0029069767441860465
54865,1,1,489,2.044989775051125,0.002044989775051125
54868,44,1,15380,2.860858257477243,0.002860858257477243
54871,22,1,3026,7.270323859881032,0.007270323859881031
54872,47,1,2702,17.394522575869726,0.017394522575869726
54873,8,1,3016,2.6525198938992043,0.002652519893899204
54874,1,1,3932,0.254323499491353,0.000254323499491353
54876,1,1,1665,0.6006006006006006,0.0006006006006006006
54880,131,3,29792,4.397153598281418,0.0043971535982814175
54888,1,1,1152,0.8680555555555556,0.0008680555555555555
54889,10,1,2514,3.9777247414478922,0.003977724741447892
54891,19,1,3150,6.031746031746032,0.006031746031746032
54893,19,1,3800,5.0,0.005
54895,2,1,781,2.560819462227913,0.002560819462227913
54896,2,1,1294,1.5455950540958268,0.0015455950540958269
54901,111,3,37765,2.9392294452535417,0.0029392294452535417
54902,33,1,22094,1.493618176880601,0.001493618176880601
54904,34,1,22437,1.5153541025983865,0.0015153541025983866
54909,13,1,2249,5.780346820809248,0.005780346820809248
54911,137,3,25911,5.287329705530469,0.0052873297055304695
54913,28,1,22184,1.262170934006491,0.0012621709340064912
54914,93,2,30555,3.0436917034855178,0.003043691703485518
54915,46,1,43401,1.0598834128245893,0.0010598834128245894
54921,2,1,1188,1.6835016835016836,0.0016835016835016834
54923,24,1,8770,2.7366020524515395,0.0027366020524515395
54927,1,1,443,2.2573363431151243,0.002257336343115124
54929,26,1,8511,3.0548701680178594,0.003054870168017859
54930,3,1,1835,1.6348773841961852,0.0016348773841961854
54935,153,3,41636,3.6747045825727733,0.0036747045825727734
54937,20,1,20596,0.9710623422023694,0.0009710623422023694
54940,3,1,4385,0.6841505131128849,0.0006841505131128849
54941,22,1,2409,9.132420091324201,0.0091324200913242
54942,6,1,10124,0.5926511260371394,0.0005926511260371395
54943,3,1,1938,1.5479876160990713,0.0015479876160990713
54944,6,1,8838,0.6788866259334692,0.0006788866259334691
54945,13,1,3424,3.796728971962617,0.003796728971962617
54946,5,1,94,53.191489361702125,0.05319148936170213
54947,3,1,2259,1.3280212483399736,0.0013280212483399733
54949,11,1,3271,3.362885967594008,0.003362885967594008
54950,6,1,2826,2.1231422505307855,0.0021231422505307855
54952,78,2,27182,2.8695460231035246,0.0028695460231035245
54956,85,2,44481,1.9109282615049121,0.0019109282615049122
54960,3,1,2451,1.2239902080783354,0.0012239902080783353
54961,34,1,14037,2.422169979340315,0.002422169979340315
54963,10,1,7152,1.3982102908277405,0.0013982102908277406
54964,2,1,1057,1.892147587511826,0.001892147587511826
54965,2,1,1397,1.4316392269148175,0.0014316392269148174
54966,7,1,2089,3.350885591191958,0.003350885591191958
54967,2,1,467,4.282655246252676,0.004282655246252677
54968,6,1,2873,2.0884093282283325,0.002088409328228333
54970,8,1,3862,2.0714655618850335,0.0020714655618850335
54971,14,1,10467,1.3375370211139772,0.0013375370211139773
54977,1,1,1485,0.6734006734006733,0.0006734006734006734
54981,75,2,14989,5.003669357528854,0.005003669357528854
54982,51,2,6819,7.479102507699076,0.007479102507699076
54983,11,1,4299,2.5587345894394042,0.0025587345894394044
54984,8,1,3081,2.596559558584875,0.002596559558584875
54985,2,1,300,6.666666666666667,0.006666666666666667
54986,6,1,5457,1.0995052226498077,0.0010995052226498076
