CLIENT_ZIP,SITE_LATITUDE,SITE_LONGITUDE,DISTINCT_INTERACTION_ID_CNT
53209,43.0139088,-88.2347018,1
53215,43.0555513,-87.9627692,2
53188,43.0215108,-88.2316651,5
53225,43.0488227,-87.9278883,9
53209,43.052153,-87.9191542,6
53212,43.0659127,-87.8995488,3
53221,43.0081457,-88.2256718,1
53216,43.089777,-87.988605,2
53224,43.0488227,-87.9278883,5
53218,43.101475,-87.9903615,2
53110,43.0388838,-87.9466914,1
53209,43.04333,-87.9237698,1
53212,43.128509,-87.955344,1
53225,43.0555513,-87.9627692,2
53218,43.0530363,-87.934476,1
53207,42.9943092,-87.9134072,3
53403,,,4
53210,43.0555513,-87.9627692,4
53233,43.1156658,-87.9865502,1
53224,43.0122026,-87.9523576,1
53206,43.0418686,-87.9084624,7
53223,43.0559483,-88.2247031,1
53206,43.0136678,-88.237429,1
53223,42.972029,-87.91947462,1
53212,43.0556602,-87.9181198,1
53210,43.0607703,-87.934476,5
53204,43.0511886,-87.939263,1
54601,43.7732581,-91.2162628,1
52175,43.8754262,-91.1801525,1
54669,43.8838955,-91.2309818,3
53208,43.0395821,-87.9198778,7
53224,43.1857231,-87.960209,1
53233,0,0,1
53209,43.0932201,-87.9477251,6
53209,43.0511886,-87.939263,1
53206,0,0,4
53216,38.8120934,-77.0405248,2
53204,43.1479775,-87.9791231,1
53225,43.1072674,-88.0715564,1
53233,43.073142,-87.946954,1
53209,43.0426219,-87.9279631,1
53223,43.0483622,-87.9296885,4
53225,43.00679569,-88.02960138,2
53218,43.0040908,-88.0188622,1
53202,43.0460713,-87.9120661,3
53213,43.0395821,-87.9198778,1
53202,43.0535766,-87.9286927,1
53219,43.0411607,-87.9142099,1
54601,43.0718225,-89.3816961,1
54650,43.8838955,-91.2309818,3
53206,43.03733013,-87.92320041,2
53215,38.8120934,-77.0405248,1
53212,43.0395821,-87.9198778,8
53212,43.0392652,-87.9152463,4
53202,43.0659127,-87.8995488,1
53205,43.0139088,-88.2347018,1
53205,43.1469874,-89.2922553,1
53218,43.0418686,-87.9084624,2
53211,43.0654111,-87.9144034,1
53223,43.0932201,-87.9477251,2
53204,42.972029,-87.91947462,2
53224,43.052153,-87.9191542,1
53221,43.0467965,-88.0076535,1
53222,43.0511886,-87.939263,1
53214,43.0178228,-88.0579973,1
53224,43.0439809,-87.9086048,1
53150,43.0136678,-88.237429,1
53216,43.0418686,-87.9084624,2
53208,43.0511886,-87.939263,1
53224,42.5970446,-87.8564334,1
53228,43.0556602,-87.9181198,1
53207,43.0383969,-87.947036,1
53005,43.0145769,-88.2323118,1
53210,43.1116189,-87.9641853,1
53202,42.9468522,-87.9290002,1
53209,43.073728,-89.3823586,1
53216,43.0383536,-87.9361611,1
53140,42.5813036,-87.8249633,1
53405,43.0147369,-87.949006,1
53404,42.726192,-87.7829817,1
53214,43.0133034,-88.0052784,2
55921,44.0506888,-91.6393769,1
53202,43.3235665,-88.379204,1
53208,43.05853901,-89.32570257,1
53186,43.0136678,-88.237429,1
53204,43.0186942,-87.9208782,1
53140,42.6265411,-87.8286103,1
53204,37.8065467,-122.4202367,2
53186,43.0139088,-88.2347018,1
53402,42.9366222,-87.851791,1
53223,43.1397731,-88.03948,1
53218,43.0386567,-87.91364,1
53403,42.73079,-87.7832232,1
53209,43.5848565,-88.4381546,1
53224,38.8839902,-77.0227117,1
53212,43.0755264,-87.9416179,1
53214,43.0411607,-87.9142099,1
53214,43.0890466,-87.920121,1
53209,43.0484209,-87.9797328,2
53218,43.03884557,-87.91469278,1
53225,0,0,1
53217,43.0210082,-87.9968633,1
55921,43.6324662,-91.4985521,1
53208,44.1675811,-88.465704,1
53204,43.0418585,-88.0261691,1
53110,42.9754346,-87.9089248,1
53220,43.0706762,-87.9542334,1
53216,43.04333,-87.9237698,1
53092,43.1002545,-89.5390746,1
53206,43.0411607,-87.9142099,1
53204,42.990477,-87.9475489,1
53204,43.1156658,-87.9865502,1
53209,43.1144094,-87.9347786,2
53223,43.0727634,-89.3863029,1
53212,43.0741783,-87.9150366,1
53206,43.0386745,-87.9199844,2
53202,33.76262165,-84.4227905,1
53214,43.0418568,-87.9096904,1
53218,43.0389226,-87.962498,1
53402,43.0210082,-87.9968633,2
53223,43.0441177,-88.0289889,1
54669,43.0749666,-89.3840985,1
53185,43.0226032,-87.9314504,1
53216,43.026544,-87.9060882,1
53225,43.0389226,-87.962498,1
53051,43.0139088,-88.2347018,1
53216,43.0386567,-87.91364,1
53216,43.0731159,-88.05589,1
53218,43.0603089,-89.2885089,1
53206,43.0718225,-89.3816961,1
53404,42.7300554,-87.9606641,1
nan,43.1244822,-87.9850609,1
53206,43.0467965,-88.0076535,1
53216,43.0658628,-87.9121427,1
53406,42.7332103,-87.8073247,1
53212,43.0229535,-87.9298417,1
52049,42.6447221,-91.402788,1
54636,43.7942288,-91.2476896,1
54636,43.812545,-91.228595,1
53224,43.0215108,-88.2316651,1
53704,43.0395821,-87.9198778,1
53209,43.0658628,-87.9121427,1
53214,43.067804,-87.9229711,1
53207,42.965465,-88.0038179,1
53233,43.02236034,-87.91836009,1
53213,43.0210082,-87.9968633,1
53072,43.0215108,-88.2316651,2
53226,43.0409377,-87.9365218,1
53218,44.8233653,-87.38816573,1
53216,43.0139088,-88.2347018,1
53214,43.016105,-87.9978489,1
53223,43.1368903,-88.0073999,1
53208,43.0143562,-87.9246116,1
53202,43.03884557,-87.91469278,1
