CLIENT_ZIP,SITE_ID,SITE_LATITUDE,SITE_LONGITUDE,SITE_ZIP,DISTINCT_INTERACTION_ID_CNT,CLIENT_LATITUDE,CLIENT_LONGITUDE,STRAIGHT_DISTANCE_MILES
53209,27055,43.0395821,-87.9198778,53233.0,11,43.1188,-87.9478,5.65
53218,27437,43.0555576,-87.9145566,53212.0,2,43.1122,-87.9932,5.57
53204,29250,43.0113246,-88.2268907,53186.0,3,43.0158,-87.9317,14.92
53189,30499,43.00679569,-88.02960138,53214.0,1,42.9516,-88.2963,14.01
54303,3196,44.5190473,-88.1019027,54304.0,1,44.5522,-88.0788,2.56
53209,28669,43.1262348,-87.9624021,53209.0,1,43.1188,-87.9478,0.9
53216,29715,43.1281001,-87.9909694,53218.0,3,43.0859,-87.9742,3.04
53223,30499,43.00679569,-88.02960138,53214.0,4,43.1624,-87.9898,10.94
53216,28073,43.0402924,-87.9140894,53203.0,2,43.0859,-87.9742,4.37
53204,27737,43.0530363,-87.934476,53205.0,3,43.0158,-87.9317,2.58
53233,37820,43.0483622,-87.9296885,53205.0,2,43.0407,-87.9357,0.61
53205,27552,43.0890466,-87.920121,53206.0,1,43.0528,-87.9353,2.62
53188,20044,43.0424205,-88.0239984,53226.0,1,43.0128,-88.2705,12.62
54669,15318,43.8113467,-91.2497358,54601.0,1,43.9063,-91.0893,10.34
53218,27683,43.04333,-87.9237698,53233.0,2,43.1122,-87.9932,5.91
54636,37355,43.8276228,-91.2155493,54601.0,5,43.9761,-91.2497,10.4
53206,27171,43.0418686,-87.9084624,53202.0,3,43.0753,-87.9347,2.66
53185,30039,43.0214964,-88.2316036,53188.0,1,42.7632,-88.1974,17.93
53233,27055,43.0395821,-87.9198778,53233.0,4,43.0407,-87.9357,0.8
53202,28399,43.0210082,-87.9968633,53214.0,1,43.0506,-87.8968,5.45
53224,30121,43.0641205,-87.96717239,53233.0,4,43.1594,-88.0327,7.37
53403,2169,45.14410196,-89.15582296,54409.0,1,42.706,-87.8014,181.43
53105,29448,42.7168522,-87.8476854,53406.0,1,42.666,-88.2749,21.98
53209,27715,43.0411607,-87.9142099,53203.0,4,43.1188,-87.9478,5.63
53208,36980,43.1479775,-87.9791231,53223.0,4,43.0488,-87.9625,6.9
53402,38096,43.0718225,-89.3816961,53703.0,1,42.7726,-87.796,82.85
53209,27683,43.04333,-87.9237698,53233.0,3,43.1188,-87.9478,5.35
53215,27737,43.0530363,-87.934476,53205.0,1,43.006,-87.9429,3.28
53206,29956,43.0760178,-87.9140969,53212.0,4,43.0753,-87.9347,1.04
53208,27180,43.0559926,-87.9144992,53212.0,1,43.0488,-87.9625,2.47
54601,15093,43.8109399,-91.2528031,54601.0,2,43.7989,-91.2175,1.95
54601,11647,43.8146827,-91.2486459,54601.0,4,43.7989,-91.2175,1.9
54701,6307,43.098365,-89.3050382,53714.0,1,44.784,-91.4877,159.22
54636,11520,43.812545,-91.228595,54601.0,1,43.9761,-91.2497,11.35
53206,28405,43.0488227,-87.9278883,53205.0,1,43.0753,-87.9347,1.86
53405,37786,42.7168522,-87.8476854,53406.0,1,42.7161,-87.8233,1.24
54729,11210,43.8043634,-91.2427084,54601.0,1,44.9369,-91.3929,78.6
53205,12634,43.03884557,-87.91469278,53203.0,2,43.0528,-87.9353,1.42
53212,35372,43.0741783,-87.9150366,53212.0,1,43.0712,-87.9084,0.39
53402,28151,42.7258283,-87.7899518,53403.0,1,42.7726,-87.796,3.25
53182,30047,42.7265875,-87.8064506,53405.0,1,42.6896,-88.039,12.08
53206,35548,43.0892598,-88.0466451,53222.0,1,43.0753,-87.9347,5.73
53217,28397,43.0210082,-87.9968633,53214.0,1,43.1409,-87.9073,9.44
53216,27683,43.04333,-87.9237698,53233.0,1,43.0859,-87.9742,3.89
53223,37288,43.0533748,-89.3955318,53715.0,1,43.1624,-87.9898,71.31
53206,27086,43.0716492,-87.9151843,53212.0,2,43.0753,-87.9347,1.02
53186,28680,43.0936805,-88.3564698,53029.0,1,42.9993,-88.2196,9.5
53206,26942,43.0706762,-87.9542334,53210.0,1,43.0753,-87.9347,1.04
53209,27114,43.0555513,-87.9627692,53208.0,1,43.1188,-87.9478,4.43
53215,27745,43.0625038,-87.9771504,53210.0,1,43.006,-87.9429,4.27
53204,29058,43.1648821,-88.0055004,53223.0,1,43.0158,-87.9317,10.95
53219,30499,43.00679569,-88.02960138,53214.0,1,42.9959,-87.9944,1.93
53406,29448,42.7168522,-87.8476854,53406.0,2,42.7242,-87.8551,0.63
53110,28107,42.9879996,-87.896315,53207.0,1,42.949,-87.862,3.2
54650,35718,43.8824515,-91.2146105,54650.0,1,43.8974,-91.2314,1.33
53204,26933,43.0371135,-87.9137137,53290.0,1,43.0158,-87.9317,1.73
53204,28626,43.0081457,-88.2256718,53186.0,1,43.0158,-87.9317,14.86
53222,36930,43.1189012,-87.9970031,53218.0,1,43.0828,-88.0269,2.91
53206,29715,43.1281001,-87.9909694,53218.0,1,43.0753,-87.9347,4.62
53209,27694,43.015901,-87.9129857,53204.0,1,43.1188,-87.9478,7.32
53204,20039,43.0718225,-89.3816961,53703.0,3,43.0158,-87.9317,73.32
53403,28703,42.73079,-87.7832232,53403.0,1,42.706,-87.8014,1.95
53225,37110,43.1847944,-88.0045085,53223.0,1,43.1154,-88.0346,5.03
53206,19318,42.9943092,-87.9134072,53207.0,1,43.0753,-87.9347,5.7
53215,27114,43.0555513,-87.9627692,53208.0,3,43.006,-87.9429,3.57
53209,37760,43.0559483,-88.2247031,53188.0,1,43.1188,-87.9478,14.63
53222,32116,43.0750725,-88.0038214,53210.0,1,43.0828,-88.0269,1.28
53110,34981,42.9754346,-87.9089248,53207.0,1,42.949,-87.862,2.99
53227,28439,43.042531,-87.94918,53208.0,1,42.9949,-88.0364,5.5
53212,27744,43.05527576,-87.91821342,53212.0,1,43.0712,-87.9084,1.21
53223,19422,43.0641205,-87.96717239,53212.0,1,43.1624,-87.9898,6.89
53121,1860,42.6522441,-88.775456,53114.0,1,42.7009,-88.5462,12.12
54601,6802,43.8412348,-91.2381604,54603.0,2,43.7989,-91.2175,3.1
55974,7489,43.8838955,-91.2309818,54650.0,1,43.5623,-91.6368,30.07
54636,19947,43.1469874,-89.2922553,53718.0,1,43.9761,-91.2497,113.51
53224,28619,43.0121929,-88.2229148,53186.0,1,43.1594,-88.0327,13.98
53208,20039,43.0718225,-89.3816961,53703.0,2,43.0488,-87.9625,71.66
53215,26934,43.0453982,-87.9001095,53202.0,2,43.006,-87.9429,3.48
53154,26934,43.0453982,-87.9001095,53202.0,1,42.8892,-87.9027,10.79
53205,20039,43.0718225,-89.3816961,53703.0,1,43.0528,-87.9353,73.03
53207,28153,43.0386745,-87.9199844,53203.0,1,42.9751,-87.8947,4.57
53214,28405,43.0488227,-87.9278883,53205.0,5,43.0215,-88.0176,4.91
53212,29597,43.0662456,-87.8772825,53211.0,1,43.0712,-87.9084,1.61
53221,36399,43.0104039,-88.2364727,53186.0,1,42.9549,-87.9447,15.24
53225,31009,43.1397731,-88.03948,53224.0,1,43.1154,-88.0346,1.7
53205,27114,43.0555513,-87.9627692,53208.0,2,43.0528,-87.9353,1.4
53225,27674,42.9809926,-87.9465191,53221.0,1,43.1154,-88.0346,10.3
53233,27533,42.972029,-87.91947462,53221.0,1,43.0407,-87.9357,4.82
53403,30292,42.7678358,-87.7862687,53402.0,1,42.706,-87.8014,4.34
53189,27102,43.3185059,-87.9289788,53024.0,4,42.9516,-88.2963,31.4
53207,27533,42.972029,-87.91947462,53221.0,2,42.9751,-87.8947,1.27
53227,28306,42.91692,-87.9636878,53132.0,1,42.9949,-88.0364,6.52
53219,35464,43.0556602,-87.9181198,53212.0,1,42.9959,-87.9944,5.65
54669,12082,43.9407578,-90.8243707,54656.0,1,43.9063,-91.0893,13.4
54636,31469,43.8766253,-91.2293333,54650.0,1,43.9761,-91.2497,6.95
54650,15274,43.8919403,-91.2314088,54650.0,1,43.8974,-91.2314,0.38
53206,34736,43.0901002,-87.9661372,53216.0,1,43.0753,-87.9347,1.89
53224,27064,43.1857231,-87.960209,53209.0,1,43.1594,-88.0327,4.08
53222,28622,43.0607703,-87.934476,53205.0,1,43.0828,-88.0269,4.91
53215,31808,43.0220824,-88.0005676,53214.0,2,43.006,-87.9429,3.12
53233,26939,43.068056,-87.9507688,53210.0,1,43.0407,-87.9357,2.04
54636,11827,43.8148533,-91.2466917,54601.0,1,43.9761,-91.2497,11.14
54636,11481,43.7942288,-91.2476896,54601.0,1,43.9761,-91.2497,12.57
53402,27386,42.8963685,-87.8636461,53172.0,1,42.7726,-87.796,9.21
53206,26922,43.0609542,-87.9770744,53208.0,1,43.0753,-87.9347,2.36
53208,28101,43.0471809,-87.904287,53202.0,1,43.0488,-87.9625,2.94
53403,36726,42.5779024,-87.8335933,53143.0,1,42.706,-87.8014,9.0
53202,35541,43.0022434,-87.9197672,53215.0,1,43.0506,-87.8968,3.54
53227,28435,43.0409377,-87.9365218,53233.0,1,42.9949,-88.0364,5.96
53225,37820,43.0483622,-87.9296885,53205.0,1,43.1154,-88.0346,7.03
53225,31808,43.0220824,-88.0005676,53214.0,2,43.1154,-88.0346,6.67
53223,12642,43.0727634,-89.3863029,53703.0,1,43.1624,-87.9898,70.7
53225,20050,43.0718225,-89.3816961,53703.0,1,43.1154,-88.0346,68.03
53204,36908,43.0406934,-87.9124493,53203.0,1,43.0158,-87.9317,1.98
53208,27615,43.0440971,-88.0289756,53226.0,1,43.0488,-87.9625,3.37
53204,6284,43.1055688,-89.3585295,53704.0,1,43.0158,-87.9317,72.29
53404,28130,42.7300554,-87.9606641,53177.0,1,42.7433,-87.8053,7.94
53207,27114,43.0555513,-87.9627692,53208.0,1,42.9751,-87.8947,6.54
53224,29697,43.1116189,-87.9641853,53209.0,1,43.1594,-88.0327,4.78
53233,26915,43.03884557,-87.91469278,53203.0,1,43.0407,-87.9357,1.07
53209,30813,43.089777,-87.988605,53216.0,1,43.1188,-87.9478,2.87
53216,30671,43.0030085,-88.0298506,53227.0,1,43.0859,-87.9742,6.38
53233,27745,43.0625038,-87.9771504,53210.0,1,43.0407,-87.9357,2.58
53219,31108,43.0020994,-87.9883669,53219.0,2,42.9959,-87.9944,0.53
54636,9722,43.8146827,-91.2486459,54601.0,1,43.9761,-91.2497,11.15
53218,27694,43.015901,-87.9129857,53204.0,1,43.1122,-87.9932,7.79
53214,28164,42.7209472,-87.8623776,53406.0,1,43.0215,-88.0176,22.2
53204,27062,43.0607318,-87.9294121,53205.0,1,43.0158,-87.9317,3.11
53221,36605,43.0467965,-88.0076535,53213.0,1,42.9549,-87.9447,7.1
53110,12634,43.03884557,-87.91469278,53203.0,1,42.949,-87.862,6.75
53222,28504,43.0441177,-88.0289889,53226.0,1,43.0828,-88.0269,2.67
53216,27110,43.089645,-87.901973,53212.0,1,43.0859,-87.9742,3.65
53219,28435,43.0409377,-87.9365218,53233.0,1,42.9959,-87.9944,4.27
53205,28622,43.0607703,-87.934476,53205.0,1,43.0528,-87.9353,0.55
53224,36980,43.1479775,-87.9791231,53223.0,1,43.1594,-88.0327,2.81
53209,35615,43.0958045,-87.943822,53209.0,1,43.1188,-87.9478,1.6
53225,35464,43.0556602,-87.9181198,53212.0,1,43.1154,-88.0346,7.18
54956,20312,44.2274634,-88.4150275,54952.0,1,44.1811,-88.4792,4.51
53207,28483,42.9943092,-87.9134072,53207.0,1,42.9751,-87.8947,1.63
53224,12678,43.0739184,-89.4596141,53705.0,1,43.1594,-88.0327,72.21
53404,28273,42.5970446,-87.8564334,53144.0,1,42.7433,-87.8053,10.43
53218,34869,43.5982792,-88.2861254,53010.0,1,43.1122,-87.9932,36.67
54304,1508,44.52074525,-87.98543188,54305.0,1,44.4975,-88.0324,2.82
53211,28505,43.1192086,-88.0324478,53225.0,1,43.082,-87.8895,7.66
53220,26942,43.0706762,-87.9542334,53210.0,1,42.9559,-87.9933,8.17
53005,29696,43.0215108,-88.2316651,53188.0,1,43.0622,-88.098,7.31
53214,27607,42.9716762,-88.0292009,53228.0,1,43.0215,-88.0176,3.49
53218,20039,43.0718225,-89.3816961,53703.0,1,43.1122,-87.9932,70.11
54601,11635,43.7806792,-91.2318502,54601.0,1,43.7989,-91.2175,1.45
53208,27754,43.0054478,-87.9758952,53219.0,1,43.0488,-87.9625,3.07
53209,35464,43.0556602,-87.9181198,53212.0,4,43.1188,-87.9478,4.61
53206,28622,43.0607703,-87.934476,53205.0,14,43.0753,-87.9347,1.0
53233,29715,43.1281001,-87.9909694,53218.0,2,43.0407,-87.9357,6.65
53207,27055,43.0395821,-87.9198778,53233.0,1,42.9751,-87.8947,4.63
53213,28400,43.0488227,-87.9278883,53205.0,6,43.0488,-88.0015,3.72
53208,22046,44.2351411,-88.3832967,54915.0,1,43.0488,-87.9625,84.63
53216,28400,43.0488227,-87.9278883,53205.0,24,43.0859,-87.9742,3.47
53216,27715,43.0411607,-87.9142099,53203.0,3,43.0859,-87.9742,4.33
53222,28399,43.0210082,-87.9968633,53214.0,1,43.0828,-88.0269,4.53
53225,28397,43.0210082,-87.9968633,53214.0,6,43.1154,-88.0346,6.79
53402,12655,43.0718225,-89.3816961,53703.0,2,42.7726,-87.796,82.85
53402,28130,42.7300554,-87.9606641,53177.0,1,42.7726,-87.796,8.86
53224,27658,43.1244822,-87.9850609,53218.0,1,43.1594,-88.0327,3.4
53218,28405,43.0488227,-87.9278883,53205.0,5,43.1122,-87.9932,5.48
53210,28400,43.0488227,-87.9278883,53205.0,25,43.0685,-87.9715,2.59
53188,27621,43.0565334,-87.9879237,53208.0,1,43.0128,-88.2705,14.59
53208,27055,43.0395821,-87.9198778,53233.0,5,43.0488,-87.9625,2.24
53233,28400,43.0488227,-87.9278883,53205.0,5,43.0407,-87.9357,0.69
53212,27417,43.0555576,-87.9145566,53212.0,1,43.0712,-87.9084,1.12
53204,26915,43.03884557,-87.91469278,53203.0,2,43.0158,-87.9317,1.81
53188,12097,43.0603089,-89.2885089,53718.0,1,43.0128,-88.2705,51.52
53228,27391,43.009808,-87.9618726,53215.0,1,42.9676,-88.0434,5.05
53218,34736,43.0901002,-87.9661372,53216.0,1,43.1122,-87.9932,2.05
53228,28127,43.3770743,-88.4380492,53027.0,1,42.9676,-88.0434,34.58
53209,28405,43.0488227,-87.9278883,53205.0,2,43.1188,-87.9478,4.94
54669,7489,43.8838955,-91.2309818,54650.0,163,43.9063,-91.0893,7.22
53206,33027,43.0555576,-87.9145566,53212.0,1,43.0753,-87.9347,1.7
53206,28397,43.0210082,-87.9968633,53214.0,37,43.0753,-87.9347,4.89
53094,12703,43.0923884,-89.3525366,53704.0,2,43.193,-88.7185,32.71
53209,28122,43.089598,-87.9634581,53216.0,1,43.1188,-87.9478,2.17
53209,30121,43.0641205,-87.96717239,53233.0,1,43.1188,-87.9478,3.9
53214,28118,43.0160702,-88.0065798,53214.0,1,43.0215,-88.0176,0.67
53121,30757,42.85666526,-88.32699927,53120.0,1,42.7009,-88.5462,15.47
53204,27055,43.0395821,-87.9198778,53233.0,12,43.0158,-87.9317,1.75
53206,29058,43.1648821,-88.0055004,53223.0,1,43.0753,-87.9347,7.15
53223,28400,43.0488227,-87.9278883,53205.0,8,43.1624,-87.9898,8.45
53704,6319,43.1232574,-89.3111873,53704.0,1,43.1205,-89.3523,2.08
53208,28193,43.0210082,-87.9968633,53214.0,1,43.0488,-87.9625,2.59
53204,28405,43.0488227,-87.9278883,53205.0,2,43.0158,-87.9317,2.29
53214,36517,43.0185227,-87.9471891,53215.0,1,43.0215,-88.0176,3.56
54601,14279,43.8149618,-91.2504499,54601.0,1,43.7989,-91.2175,1.98
54615,7489,43.8838955,-91.2309818,54650.0,3,44.2954,-90.8313,34.67
54669,12703,43.0923884,-89.3525366,53704.0,2,43.9063,-91.0893,103.63
53215,30499,43.00679569,-88.02960138,53214.0,6,43.006,-87.9429,4.38
53212,27620,42.9528004,-87.8493737,53110.0,1,43.0712,-87.9084,8.71
53212,26951,43.0696125,-87.9161658,53212.0,2,43.0712,-87.9084,0.41
53206,27745,43.0625038,-87.9771504,53210.0,6,43.0753,-87.9347,2.32
53208,41157,43.0488227,-87.9278883,53205.0,3,43.0488,-87.9625,1.75
53202,29715,43.1281001,-87.9909694,53218.0,2,43.0506,-87.8968,7.16
53206,29059,43.0482662,-87.9275249,53205.0,2,43.0753,-87.9347,1.9
53216,30167,43.1156658,-87.9865502,53218.0,1,43.0859,-87.9742,2.15
53214,27235,43.0175128,-88.0583091,53214.0,2,43.0215,-88.0176,2.07
54636,31458,43.8112152,-91.2446624,54601.0,2,43.9761,-91.2497,11.4
53221,28159,43.0395821,-87.9198778,53233.0,1,42.9549,-87.9447,5.98
53210,30167,43.1156658,-87.9865502,53218.0,3,43.0685,-87.9715,3.35
53225,27621,43.0565334,-87.9879237,53208.0,1,43.1154,-88.0346,4.7
53704,5970,43.0795015,-89.3780435,53703.0,2,43.1205,-89.3523,3.12
53206,28506,43.0658628,-87.9121427,53212.0,1,43.0753,-87.9347,1.31
53204,28505,43.1192086,-88.0324478,53225.0,9,43.0158,-87.9317,8.77
53404,12085,43.0835215,-89.3643879,53703.0,1,42.7433,-87.8053,82.32
53206,27683,43.04333,-87.9237698,53233.0,3,43.0753,-87.9347,2.28
53221,28600,43.0418686,-87.9084624,53202.0,1,42.9549,-87.9447,6.28
53210,30499,43.00679569,-88.02960138,53214.0,11,43.0685,-87.9715,5.18
53189,28397,43.0210082,-87.9968633,53214.0,5,42.9516,-88.2963,15.88
53207,19318,42.9943092,-87.9134072,53207.0,9,42.9751,-87.8947,1.63
53210,37851,43.0415872,-87.9240961,53233.0,2,43.0685,-87.9715,3.03
53225,28114,43.0383969,-87.947036,53233.0,2,43.1154,-88.0346,6.92
53228,27055,43.0395821,-87.9198778,53233.0,3,42.9676,-88.0434,7.98
53206,27533,42.972029,-87.91947462,53221.0,1,43.0753,-87.9347,7.18
53209,27084,43.1188947,-87.9982818,53218.0,2,43.1188,-87.9478,2.55
53222,27745,43.0625038,-87.9771504,53210.0,3,43.0828,-88.0269,2.88
53223,20058,43.0386567,-87.91364,53203.0,2,43.1624,-87.9898,9.37
53223,27715,43.0411607,-87.9142099,53203.0,1,43.1624,-87.9898,9.2
53218,27240,43.1368903,-88.0073999,53223.0,4,43.1122,-87.9932,1.85
53219,27874,43.0127552,-88.0005271,53214.0,1,42.9959,-87.9944,1.21
54636,37424,43.8094582,-91.2413557,54601.0,1,43.9761,-91.2497,11.52
53406,37137,43.0759324,-89.381178,53703.0,1,42.7242,-87.8551,80.97
53212,29956,43.0760178,-87.9140969,53212.0,2,43.0712,-87.9084,0.44
53223,37587,43.1423223,-87.9539741,53209.0,1,43.1624,-87.9898,2.28
53206,19221,43.0383261,-87.9346292,53233.0,1,43.0753,-87.9347,2.55
53206,36980,43.1479775,-87.9791231,53223.0,1,43.0753,-87.9347,5.5
53208,19414,43.01389672,-88.23000754,53188.0,1,43.0488,-87.9625,13.72
53402,19215,43.0210082,-87.9968633,53214.0,1,42.7726,-87.796,19.95
53214,29028,43.0389226,-87.962498,53208.0,1,43.0215,-88.0176,3.03
53218,37819,43.0433344,-87.9240303,53233.0,5,43.1122,-87.9932,5.9
53205,28505,43.1192086,-88.0324478,53225.0,4,43.0528,-87.9353,6.71
53212,28399,43.0210082,-87.9968633,53214.0,4,43.0712,-87.9084,5.66
53210,35464,43.0556602,-87.9181198,53212.0,3,43.0685,-87.9715,2.84
53222,28193,43.0210082,-87.9968633,53214.0,1,43.0828,-88.0269,4.53
53212,27086,43.0716492,-87.9151843,53212.0,1,43.0712,-87.9084,0.34
53206,14858,44.8103763,-91.4994402,54701.0,1,43.0753,-87.9347,214.03
53221,28114,43.0383969,-87.947036,53233.0,1,42.9549,-87.9447,5.77
53227,27634,43.0597659,-88.0747716,53005.0,1,42.9949,-88.0364,4.88
53222,27084,43.1188947,-87.9982818,53218.0,1,43.0828,-88.0269,2.88
53210,37288,43.0533748,-89.3955318,53715.0,1,43.0685,-87.9715,71.89
53211,28435,43.0409377,-87.9365218,53233.0,3,43.082,-87.8895,3.7
53208,36213,43.060187,-87.932939,53205.0,1,43.0488,-87.9625,1.69
53204,27182,43.0944347,-87.9058966,53212.0,1,43.0158,-87.9317,5.59
53130,20039,43.0718225,-89.3816961,53703.0,1,42.941,-88.0503,67.87
53223,28622,43.0607703,-87.934476,53205.0,2,43.1624,-87.9898,7.56
53216,36837,43.04414,-87.949609,53208.0,1,43.0859,-87.9742,3.14
54601,16626,43.7806792,-91.2318502,54601.0,1,43.7989,-91.2175,1.45
54636,36489,43.8603236,-91.2398651,54603.0,1,43.9761,-91.2497,8.01
53210,29410,43.0503087,-87.9430539,53205.0,1,43.0685,-87.9715,1.91
53214,27656,43.0523297,-87.9458108,53205.0,1,43.0215,-88.0176,4.2
53029,28405,43.0488227,-87.9278883,53205.0,1,43.1172,-88.3446,21.55
53208,27533,42.972029,-87.91947462,53221.0,2,43.0488,-87.9625,5.73
53227,27229,43.0147049,-88.0016685,53214.0,2,42.9949,-88.0364,2.23
53189,28618,43.0100475,-88.2314369,53186.0,1,42.9516,-88.2963,5.2
53209,34866,43.5848565,-88.4381546,53048.0,1,43.1188,-87.9478,40.54
53206,19321,42.9943092,-87.9134072,53207.0,1,43.0753,-87.9347,5.7
53204,29715,43.1281001,-87.9909694,53218.0,4,43.0158,-87.9317,8.32
53204,27643,43.094395,-87.9059365,53212.0,1,43.0158,-87.9317,5.58
53206,19247,43.0554359,-87.9627249,53208.0,1,43.0753,-87.9347,1.97
53216,37415,43.088674,-89.5263264,53562.0,1,43.0859,-87.9742,78.32
53227,28502,42.988534,-87.8924671,53207.0,2,42.9949,-88.0364,7.29
53405,29679,42.726192,-87.7829817,53403.0,1,42.7161,-87.8233,2.16
53210,26939,43.068056,-87.9507688,53210.0,2,43.0685,-87.9715,1.05
53206,7749,43.073728,-89.3823586,53703.0,1,43.0753,-87.9347,73.06
53205,29588,43.0392652,-87.9152463,53203.0,1,43.0528,-87.9353,1.38
53215,26986,43.0451424,-87.9393587,53233.0,2,43.006,-87.9429,2.71
53046,28397,43.0210082,-87.9968633,53214.0,1,43.1497,-88.1639,12.25
53218,29697,43.1116189,-87.9641853,53209.0,4,43.1122,-87.9932,1.46
53215,28622,43.0607703,-87.934476,53205.0,1,43.006,-87.9429,3.81
53209,27338,43.1389387,-87.9528365,53209.0,1,43.1188,-87.9478,1.41
53219,27737,43.0530363,-87.934476,53205.0,1,42.9959,-87.9944,4.97
53202,26934,43.0453982,-87.9001095,53202.0,3,43.0506,-87.8968,0.4
54601,11940,43.8044697,-91.2436283,54601.0,1,43.7989,-91.2175,1.36
53210,28159,43.0395821,-87.9198778,53233.0,3,43.0685,-87.9715,3.28
53215,27621,43.0565334,-87.9879237,53208.0,2,43.006,-87.9429,4.17
54650,11520,43.812545,-91.228595,54601.0,2,43.8974,-91.2314,5.86
53132,28397,43.0210082,-87.9968633,53214.0,1,42.9017,-88.0086,8.26
53206,14275,43.9439587,-90.8131171,54656.0,1,43.0753,-87.9347,156.22
53207,28482,43.0198308,-87.9186945,53204.0,1,42.9751,-87.8947,3.32
54636,11930,43.7923931,-91.2566846,54601.0,1,43.9761,-91.2497,12.7
53211,37820,43.0483622,-87.9296885,53205.0,1,43.082,-87.8895,3.08
53216,28434,43.0409377,-87.9365218,53233.0,1,43.0859,-87.9742,3.64
53227,19318,42.9943092,-87.9134072,53207.0,1,42.9949,-88.0364,6.22
53216,37819,43.0433344,-87.9240303,53233.0,3,43.0859,-87.9742,3.88
53212,28626,43.0081457,-88.2256718,53186.0,1,43.0712,-87.9084,16.6
53214,35474,43.012833,-87.992762,53214.0,1,43.0215,-88.0176,1.39
53206,28153,43.0386745,-87.9199844,53203.0,2,43.0753,-87.9347,2.64
53202,27411,43.0535766,-87.9286927,53205.0,1,43.0506,-87.8968,1.62
53208,12735,43.0333532,-88.1698993,53186.0,1,43.0488,-87.9625,10.53
53209,28439,43.042531,-87.94918,53208.0,1,43.1188,-87.9478,5.27
53218,26890,43.0607301,-87.8800439,53211.0,1,43.1122,-87.9932,6.73
53205,30054,43.0139088,-88.2347018,53188.0,1,43.0528,-87.9353,15.36
53212,27715,43.0411607,-87.9142099,53203.0,1,43.0712,-87.9084,2.1
53208,27083,43.0613891,-87.9751641,53210.0,1,43.0488,-87.9625,1.08
53208,27555,43.0511886,-87.939263,53205.0,1,43.0488,-87.9625,1.18
53218,27576,43.0773764,-87.9580253,53216.0,1,43.1122,-87.9932,2.99
54601,11411,43.8164908,-91.2368844,54601.0,1,43.7989,-91.2175,1.55
54669,11877,43.8178198,-91.2309843,54601.0,1,43.9063,-91.0893,9.34
54636,12285,43.7847203,-91.2279058,54601.0,1,43.9761,-91.2497,13.27
53207,30499,43.00679569,-88.02960138,53214.0,1,42.9751,-87.8947,7.16
53406,30315,42.8342351,-88.2774045,53149.0,1,42.7242,-87.8551,22.73
53110,28153,43.0386745,-87.9199844,53203.0,1,42.949,-87.862,6.85
53218,20035,43.08082581,-89.39213926,53701.0,1,43.1122,-87.9932,70.61
53521,32762,42.8717865,-89.533508,53508.0,1,42.8423,-89.3818,7.95
53225,29697,43.1116189,-87.9641853,53209.0,1,43.1154,-88.0346,3.56
53142,28273,42.5970446,-87.8564334,53144.0,1,42.556,-87.8705,2.92
53216,28617,43.0136678,-88.237429,53188.0,1,43.0859,-87.9742,14.2
53212,19304,43.0012827,-88.0511015,53227.0,1,43.0712,-87.9084,8.68
53224,27428,43.0439809,-87.9086048,53202.0,1,43.1594,-88.0327,10.14
53140,28349,42.6265411,-87.8286103,53140.0,1,42.6052,-87.8299,1.48
53210,584,44.5011765,-88.0121586,54301.0,1,43.0685,-87.9715,99.01
53210,19961,43.0741802,-89.4611365,53705.0,1,43.0685,-87.9715,75.19
53202,37385,43.0344171,-87.9429391,53233.0,1,43.0506,-87.8968,2.58
54669,9630,43.8735305,-91.1974905,54650.0,1,43.9063,-91.0893,5.84
53573,7489,43.8838955,-91.2309818,54650.0,1,43.2074,-90.457,60.72
53202,37819,43.0433344,-87.9240303,53233.0,1,43.0506,-87.8968,1.46
53403,5970,43.0795015,-89.3780435,53703.0,1,42.706,-87.8014,83.88
53212,27553,43.0898173,-87.9122221,53212.0,1,43.0712,-87.9084,1.3
53207,28405,43.0488227,-87.9278883,53205.0,1,42.9751,-87.8947,5.36
53208,29948,43.0163831,-88.0088269,53214.0,1,43.0488,-87.9625,3.24
53223,27533,42.972029,-87.91947462,53221.0,1,43.1624,-87.9898,13.62
53223,29210,43.0415872,-87.9240961,53233.0,1,43.1624,-87.9898,8.98
53219,28118,43.0160702,-88.0065798,53214.0,1,42.9959,-87.9944,1.52
53218,20032,43.0741802,-89.4611365,53705.0,1,43.1122,-87.9932,74.11
53215,27890,43.03733013,-87.92320041,53233.0,1,43.006,-87.9429,2.38
53051,30107,43.0073399,-88.2232192,53186.0,1,43.1602,-88.1128,11.94
53233,28504,43.0441177,-88.0289889,53226.0,1,43.0407,-87.9357,4.72
53220,27737,43.0530363,-87.934476,53205.0,1,42.9559,-87.9933,7.34
53215,32967,42.968637,-88.0469299,53228.0,1,43.006,-87.9429,5.86
53209,35386,43.1414864,-87.958403,53209.0,1,43.1188,-87.9478,1.66
54669,11345,43.9052348,-91.0804298,54669.0,1,43.9063,-91.0893,0.45
53206,27552,43.0890466,-87.920121,53206.0,1,43.0753,-87.9347,1.2
53216,28511,43.0551291,-87.9327909,53205.0,1,43.0859,-87.9742,2.98
53210,19397,43.0383536,-87.9361611,53233.0,1,43.0685,-87.9715,2.74
53214,28949,43.020389,-87.9327909,53204.0,1,43.0215,-88.0176,4.28
53072,37477,43.0395821,-87.9198778,53233.0,1,43.0788,-88.2729,18.03
