CLIENT_ZIP,SITE_ID,SITE_LATITUDE,SITE_LONGITUDE,SITE_ZIP,DISTINCT_INTERACTION_ID_CNT,CLIENT_LATITUDE,CLIENT_LONGITUDE,STRAIGHT_DISTANCE_MILES,DRIVING_DISTANCE_MILES,DRIVING_TIME_MINUTES,WALKING_DISTANCE_MILES,WALKING_TIME_MINUTES
52049,12318,43.8730173,-91.1786141,54650.0,2,42.8762,-91.2156,68.9,85.14158400000001,104.06666666666666,,
54650,7489,43.8838955,-91.2309818,54650.0,72,43.8974,-91.2314,0.93,1.146987,3.5833333333333335,1.1339460000000001,22.216666666666665
53206,33495,43.090023,-87.941777,53206.0,3,43.0753,-87.9347,1.08,1.2680820000000002,4.083333333333333,1.320867,26.133333333333333
53221,28435,43.0409377,-87.9365218,53233.0,5,42.9549,-87.9447,5.96,8.071758,13.15,,
53225,27114,43.0555513,-87.9627692,53208.0,2,43.1154,-88.0346,5.5,5.635575,14.816666666666666,,
54601,37355,43.8276228,-91.2155493,54601.0,22,43.7989,-91.2175,1.99,2.264166,5.0,2.138103,42.333333333333336
53091,32468,43.4239461,-88.1738426,53095.0,3,43.5045,-88.4478,14.82,17.401041,23.133333333333333,,
53204,28929,43.0122026,-87.9523576,53215.0,5,43.0158,-87.9317,1.07,1.42209,5.216666666666667,1.183626,24.616666666666667
53206,28505,43.1192086,-88.0324478,53225.0,24,43.0753,-87.9347,5.79,6.516153,15.333333333333334,,
53218,28159,43.0395821,-87.9198778,53233.0,1,43.1122,-87.9932,6.23,6.774489,18.933333333333334,,
54669,8734,44.5098578,-88.0171229,54301.0,1,43.9063,-91.0893,157.76,189.465858,195.98333333333332,,
53224,37820,43.0483622,-87.9296885,53205.0,7,43.1594,-88.0327,9.27,10.455777000000001,22.383333333333333,,
53206,28600,43.0418686,-87.9084624,53202.0,4,43.0753,-87.9347,2.66,3.711096,9.7,3.414879,68.45
53216,28505,43.1192086,-88.0324478,53225.0,10,43.0859,-87.9742,3.73,4.3904700000000005,10.583333333333334,4.060098,84.03333333333333
53206,27890,43.03733013,-87.92320041,53233.0,2,43.0753,-87.9347,2.69,3.4440660000000003,8.1,3.072708,62.4
53208,35464,43.0556602,-87.9181198,53212.0,7,43.0488,-87.9625,2.29,3.131703,8.75,2.739852,55.43333333333333
53218,37426,43.0472661,-87.8985764,53202.0,1,43.1122,-87.9932,6.55,7.37127,22.0,,
53406,30047,42.7265875,-87.8064506,53405.0,1,42.7242,-87.8551,2.47,4.0104180000000005,9.183333333333334,3.082644,61.266666666666666
53220,28455,42.9730202,-88.0102415,53220.0,4,42.9559,-87.9933,1.46,2.718117,8.316666666666666,2.716254,54.05
53208,28468,43.052153,-87.9191542,53212.0,4,43.0488,-87.9625,2.2,2.8013310000000002,7.433333333333334,2.469096,49.333333333333336
53403,30047,42.7265875,-87.8064506,53405.0,5,42.706,-87.8014,1.45,2.1952350000000003,6.5,1.7946900000000001,35.93333333333333
53215,28405,43.0488227,-87.9278883,53205.0,8,43.006,-87.9429,3.05,3.5732340000000002,12.516666666666667,3.3416010000000003,68.58333333333333
53210,26934,43.0453982,-87.9001095,53202.0,3,43.0685,-87.9715,3.94,4.651911,14.7,4.375566,88.9
53204,30126,43.015901,-87.9129857,53204.0,6,43.0158,-87.9317,0.95,1.1097270000000001,4.433333333333334,1.107864,21.916666666666668
53404,32482,42.7153861,-87.8181059,53405.0,3,42.7433,-87.8053,2.04,2.928636,8.016666666666667,2.703834,54.333333333333336
53227,28904,42.9419067,-88.0634679,53130.0,1,42.9949,-88.0364,3.91,5.9827140000000005,9.933333333333334,4.802814000000001,96.4
53212,28397,43.0210082,-87.9968633,53214.0,10,43.0712,-87.9084,5.66,7.814043000000001,11.566666666666666,,
53110,28400,43.0488227,-87.9278883,53205.0,8,42.949,-87.862,7.66,10.14714,16.733333333333334,,
53154,28505,43.1192086,-88.0324478,53225.0,1,42.8892,-87.9027,17.19,24.238251,30.5,,
53218,27715,43.0411607,-87.9142099,53203.0,2,43.1122,-87.9932,6.32,6.859566,19.7,,
53218,28929,43.0122026,-87.9523576,53215.0,2,43.1122,-87.9932,7.21,8.329473,19.1,,
53209,20050,43.0718225,-89.3816961,53703.0,2,43.1188,-87.9478,72.42,84.066012,84.46666666666667,,
53404,30625,42.7254704,-87.7851336,53403.0,2,42.7433,-87.8053,1.6,2.25423,6.516666666666667,2.064204,41.31666666666667
53223,27055,43.0395821,-87.9198778,53233.0,1,43.1624,-87.9898,9.19,12.396402,19.883333333333333,,
53216,28506,43.0658628,-87.9121427,53212.0,1,43.0859,-87.9742,3.42,3.9290670000000003,11.533333333333333,3.846474,78.76666666666667
53207,12634,43.03884557,-87.91469278,53203.0,1,42.9751,-87.8947,4.52,6.188886,11.15,4.948749,98.75
53227,27055,43.0395821,-87.9198778,53233.0,3,42.9949,-88.0364,6.65,8.733123,11.366666666666667,,
53207,28593,43.0410791,-88.0397474,53226.0,1,42.9751,-87.8947,8.63,13.73652,19.283333333333335,,
53210,27420,43.061501,-87.974422,53210.0,1,43.0685,-87.9715,0.51,1.063152,4.533333333333333,0.688689,13.966666666666667
54650,37355,43.8276228,-91.2155493,54601.0,4,43.8974,-91.2314,4.89,6.171498000000001,10.15,6.0218370000000006,118.05
54729,15447,44.8133836,-91.4946206,54701.0,1,44.9369,-91.3929,9.88,11.857374,19.733333333333334,,
53214,34907,43.067804,-87.9229711,53206.0,1,43.0215,-88.0176,5.75,8.158698000000001,10.8,,
53215,27227,43.0135771,-87.941262,53204.0,2,43.006,-87.9429,0.53,0.599265,2.3833333333333333,0.599265,12.166666666666666
53218,28466,43.1176754,-87.9904266,53218.0,10,43.1122,-87.9932,0.4,0.601749,3.0833333333333335,0.483759,9.733333333333333
54914,34863,44.3975434,-88.7447015,54961.0,1,44.271,-88.4326,17.73,20.344581,32.166666666666664,,
53214,30499,43.00679569,-88.02960138,53214.0,3,43.0215,-88.0176,1.18,1.573614,5.066666666666666,1.573614,32.38333333333333
53403,28155,42.7480251,-87.7856331,53402.0,2,42.706,-87.8014,3.01,3.829707,9.9,3.494988,69.98333333333333
53210,32116,43.0750725,-88.0038214,53210.0,8,43.0685,-87.9715,1.69,2.1306510000000003,7.3,1.8493380000000001,38.266666666666666
53210,27737,43.0530363,-87.934476,53205.0,5,43.0685,-87.9715,2.15,2.8081620000000003,7.866666666666666,2.5280910000000003,50.38333333333333
53219,28622,43.0607703,-87.934476,53205.0,1,42.9959,-87.9944,5.41,7.901604000000001,15.75,,
53233,27861,43.0418389,-87.9412286,53233.0,3,43.0407,-87.9357,0.29,0.357696,2.0833333333333335,0.357696,7.466666666666667
53220,28504,43.0441177,-88.0289889,53226.0,3,42.9559,-87.9933,6.36,9.652203,14.1,,
53212,37535,43.0785513,-87.9044485,53212.0,2,43.0712,-87.9084,0.55,0.8209620000000001,2.85,0.691794,13.633333333333333
53216,27574,43.0418686,-87.9084624,53202.0,1,43.0859,-87.9742,4.5,4.994703,14.066666666666666,4.916457,99.91666666666667
53022,28153,43.0386745,-87.9199844,53203.0,1,43.2189,-88.1165,15.91,22.359726000000002,27.066666666666666,,
53216,37907,43.0901002,-87.9661372,53216.0,2,43.0859,-87.9742,0.5,0.812268,4.383333333333334,0.607959,12.966666666666667
53209,28626,43.0081457,-88.2256718,53186.0,1,43.1188,-87.9478,15.98,24.427035,31.733333333333334,,
53214,28918,43.0019257,-88.0532287,53227.0,1,43.0215,-88.0176,2.25,2.889513,8.483333333333333,2.88144,58.65
53224,27533,42.972029,-87.91947462,53221.0,1,43.1594,-88.0327,14.15,22.544784,26.133333333333333,,
53218,19318,42.9943092,-87.9134072,53207.0,1,43.1122,-87.9932,9.09,9.845955,21.866666666666667,,
53202,22234,44.2513583,-88.3688148,54915.0,1,43.0506,-87.8968,86.25,110.42684100000001,103.81666666666666,,
53105,20044,43.0424205,-88.0239984,53226.0,1,42.666,-88.2749,28.95,32.693166,45.86666666666667,,
53051,28615,43.0124564,-88.2203274,53186.0,1,43.1602,-88.1128,11.56,15.578406000000001,29.416666666666668,,
53209,28153,43.0386745,-87.9199844,53203.0,2,43.1188,-87.9478,5.71,7.399215,12.35,,
53214,28803,43.0161722,-87.9914648,53214.0,9,43.0215,-88.0176,1.37,1.8027630000000001,6.566666666666666,1.784133,36.46666666666667
53202,28505,43.1192086,-88.0324478,53225.0,5,43.0506,-87.8968,8.33,9.187695,24.616666666666667,,
53212,27391,43.009808,-87.9618726,53215.0,1,43.0712,-87.9084,5.03,6.6304170000000004,12.016666666666667,,
53218,35464,43.0556602,-87.9181198,53212.0,3,43.1122,-87.9932,5.44,6.37146,17.533333333333335,,
53218,33027,43.0555576,-87.9145566,53212.0,3,43.1122,-87.9932,5.57,6.341031,17.483333333333334,,
53214,27529,43.0418568,-87.9096904,53202.0,1,43.0215,-88.0176,5.63,6.329853,10.65,,
53233,37819,43.0433344,-87.9240303,53233.0,4,43.0407,-87.9357,0.62,0.7458210000000001,2.65,0.7458210000000001,15.383333333333333
53215,36605,43.0467965,-88.0076535,53213.0,2,43.006,-87.9429,4.32,7.721514,16.85,6.236703,124.98333333333333
53233,30859,43.0682117,-88.018167,53222.0,1,43.0407,-87.9357,4.58,5.426298,15.583333333333334,5.338116,110.4
53205,27081,43.0426483,-87.9212718,53233.0,1,43.0528,-87.9353,1.0,1.3724100000000001,5.55,1.377999,27.383333333333333
53185,28397,43.0210082,-87.9968633,53214.0,8,42.7632,-88.1974,20.5,24.967305,31.75,,
53233,28435,43.0409377,-87.9365218,53233.0,3,43.0407,-87.9357,0.04,0.140967,0.9666666666666667,0.140967,2.8833333333333333
53218,28434,43.0409377,-87.9365218,53233.0,4,43.1122,-87.9932,5.69,6.375186,17.5,,
53206,28444,43.0633551,-87.9180815,53212.0,6,43.0753,-87.9347,1.18,1.4841900000000001,4.7,1.661796,33.45
53212,37820,43.0483622,-87.9296885,53205.0,3,43.0712,-87.9084,1.91,2.739231,5.616666666666666,2.557899,51.75
53202,28622,43.0607703,-87.934476,53205.0,2,43.0506,-87.8968,2.03,2.376567,8.666666666666666,2.376567,48.88333333333333
53218,37288,43.0533748,-89.3955318,53715.0,1,43.1122,-87.9932,70.88,84.931686,82.35,,
53215,26948,43.0143562,-87.9246116,53204.0,3,43.006,-87.9429,1.09,1.312173,4.866666666666666,1.207845,24.783333333333335
53208,30659,43.0718648,-87.9445593,53206.0,1,43.0488,-87.9625,1.83,2.764071,7.633333333333334,2.479653,49.983333333333334
53222,37820,43.0483622,-87.9296885,53205.0,1,43.0828,-88.0269,5.45,5.940486,15.016666666666667,,
53208,32116,43.0750725,-88.0038214,53210.0,2,43.0488,-87.9625,2.77,3.017439,9.3,2.991978,62.1
53209,33027,43.0555576,-87.9145566,53212.0,2,43.1188,-87.9478,4.68,6.132996,10.05,5.219505,105.38333333333334
53210,28444,43.0633551,-87.9180815,53212.0,1,43.0685,-87.9715,2.72,3.1987710000000003,9.7,2.896344,58.86666666666667
53215,28929,43.0122026,-87.9523576,53215.0,5,43.006,-87.9429,0.64,1.097307,3.9833333333333334,0.965655,19.65
53212,30499,43.00679569,-88.02960138,53214.0,10,43.0712,-87.9084,7.57,11.320209,14.716666666666667,,
53233,28630,43.073142,-87.946954,53210.0,1,43.0407,-87.9357,2.31,2.660985,8.2,2.5696980000000003,52.7
53215,28153,43.0386745,-87.9199844,53203.0,1,43.006,-87.9429,2.54,3.444687,9.8,2.901933,58.9
53210,20050,43.0718225,-89.3816961,53703.0,1,43.0685,-87.9715,71.18,77.473476,78.9,,
53208,26996,43.0426219,-87.9279631,53233.0,1,43.0488,-87.9625,1.8,2.388366,7.45,2.069793,42.083333333333336
53206,34922,43.0615264,-87.8864629,53211.0,2,43.0753,-87.9347,2.61,3.267081,9.8,3.424815,68.36666666666666
53221,19318,42.9943092,-87.9134072,53207.0,1,42.9549,-87.9447,3.15,4.481136,9.683333333333334,4.230252,83.13333333333334
53072,29250,43.0113246,-88.2268907,53186.0,1,43.0788,-88.2729,5.21,6.774489,15.483333333333333,,
53209,27555,43.0511886,-87.939263,53205.0,1,43.1188,-87.9478,4.69,7.063875,11.95,5.1257340000000005,104.5
53213,37820,43.0483622,-87.9296885,53205.0,1,43.0488,-88.0015,3.63,3.837159,10.316666666666666,3.837159,78.46666666666667
53403,28151,42.7258283,-87.7899518,53403.0,2,42.706,-87.8014,1.49,2.006451,4.916666666666667,1.7928270000000002,35.583333333333336
53186,29250,43.0113246,-88.2268907,53186.0,1,42.9993,-88.2196,0.91,1.195425,3.683333333333333,1.0942020000000001,21.416666666666668
53206,26986,43.0451424,-87.9393587,53233.0,2,43.0753,-87.9347,2.1,2.2908690000000003,7.583333333333333,2.733642,55.233333333333334
53204,36980,43.1479775,-87.9791231,53223.0,1,43.0158,-87.9317,9.44,13.368267000000001,20.083333333333332,,
53223,37820,43.0483622,-87.9296885,53205.0,4,43.1624,-87.9898,8.44,11.825703,18.516666666666666,,
53233,29697,43.1116189,-87.9641853,53209.0,1,43.0407,-87.9357,5.11,5.783994,15.533333333333333,,
53215,26937,43.0147369,-87.949006,53215.0,3,43.006,-87.9429,0.68,1.066878,3.7333333333333334,0.930258,19.033333333333335
55921,14438,43.8104865,-91.2498486,54601.0,1,43.6221,-91.4837,17.49,23.761323,32.916666666666664,,
53208,29588,43.0392652,-87.9152463,53203.0,2,43.0488,-87.9625,2.48,4.7823210000000005,8.933333333333334,2.8783350000000003,57.78333333333333
54669,15765,43.8175965,-91.2485708,54601.0,1,43.9063,-91.0893,10.03,12.011382000000001,21.0,,
54636,9742,43.8149618,-91.2504499,54601.0,1,43.9761,-91.2497,11.13,13.479426,21.866666666666667,,
53233,28456,43.0483622,-87.9296885,53205.0,2,43.0407,-87.9357,0.61,0.827172,2.7666666666666666,0.804816,16.983333333333334
53206,27436,43.0717498,-87.9443175,53206.0,1,43.0753,-87.9347,0.54,0.760104,2.0166666666666666,1.203498,23.883333333333333
53224,28622,43.0607703,-87.934476,53205.0,4,43.1594,-88.0327,8.43,9.616185,20.716666666666665,,
53210,19398,42.9919933,-87.9375834,53215.0,1,43.0685,-87.9715,5.56,7.462557,17.133333333333333,,
53092,28215,43.1002545,-89.5390746,53562.0,1,43.2364,-87.9845,78.9,104.46089400000001,103.33333333333333,,
54669,11923,43.8146827,-91.2486459,54601.0,2,43.9063,-91.0893,10.15,12.583944,20.65,,
53224,28468,43.052153,-87.9191542,53212.0,1,43.1594,-88.0327,9.37,14.278653,22.516666666666666,,
53209,29414,43.0699934,-87.9058583,53212.0,2,43.1188,-87.9478,3.98,5.687118,9.6,4.6692990000000005,94.75
53216,27682,43.0433322,-87.9238174,53233.0,1,43.0859,-87.9742,3.89,4.4941770000000005,12.166666666666666,4.173741000000001,84.75
53226,28435,43.0409377,-87.9365218,53233.0,1,43.0493,-88.0414,5.33,8.408961,12.716666666666667,,
53218,31808,43.0220824,-88.0005676,53214.0,2,43.1122,-87.9932,6.24,8.155593,17.416666666666668,,
53208,27171,43.0418686,-87.9084624,53202.0,1,43.0488,-87.9625,2.77,3.508029,11.116666666666667,3.047247,61.43333333333333
53204,19318,42.9943092,-87.9134072,53207.0,2,43.0158,-87.9317,1.75,2.5119450000000003,8.45,2.310741,45.93333333333333
53216,27622,43.0561162,-87.9880353,53208.0,1,43.0859,-87.9742,2.17,2.4094800000000003,7.266666666666667,2.37222,49.36666666666667
53215,35937,43.0317385,-87.9122194,53204.0,1,43.006,-87.9429,2.36,2.9267730000000003,9.95,2.8888920000000002,57.46666666666667
53216,28399,43.0210082,-87.9968633,53214.0,1,43.0859,-87.9742,4.63,6.204411,13.35,5.463558,112.5
54495,33458,44.3888319,-89.8489501,54495.0,1,44.3881,-89.9228,3.65,4.751271,10.766666666666667,4.65129,93.43333333333334
53216,28430,43.0731159,-88.05589,53222.0,2,43.0859,-87.9742,4.22,4.621482,13.083333333333334,4.571181,94.48333333333333
53403,33230,43.0395821,-87.9198778,53233.0,1,42.706,-87.8014,23.82,30.351375,40.833333333333336,,
53208,19962,43.0429146,-89.3759564,53713.0,1,43.0488,-87.9625,71.37,78.55898400000001,70.9,,
53215,28502,42.988534,-87.8924671,53207.0,1,43.006,-87.9429,2.82,3.5800650000000003,10.65,3.3726510000000003,68.81666666666666
53218,29028,43.0389226,-87.962498,53208.0,1,43.1122,-87.9932,5.29,6.282657,16.816666666666666,,
53215,27658,43.1244822,-87.9850609,53218.0,1,43.006,-87.9429,8.46,12.922389,22.016666666666666,,
53222,28435,43.0409377,-87.9365218,53233.0,4,43.0828,-88.0269,5.4,6.1255440000000005,16.133333333333333,,
53188,36701,43.0497976,-88.3717382,53018.0,1,43.0128,-88.2705,5.72,8.289108,13.633333333333333,,
53210,28399,43.0210082,-87.9968633,53214.0,1,43.0685,-87.9715,3.52,5.343084,10.933333333333334,4.7338830000000005,96.98333333333333
53216,28159,43.0395821,-87.9198778,53233.0,2,43.0859,-87.9742,4.21,4.656258,13.016666666666667,4.582359,93.48333333333333
54601,12124,43.8186417,-91.2484103,54601.0,1,43.7989,-91.2175,2.06,2.995083,8.583333333333334,2.823687,57.166666666666664
54729,36859,44.9271098,-91.3604126,54729.0,1,44.9369,-91.3929,1.73,2.571561,5.75,2.8218240000000003,58.06666666666667
53208,37534,43.0607703,-87.934476,53205.0,1,43.0488,-87.9625,1.64,2.53989,6.883333333333334,2.259198,45.983333333333334
53221,12097,43.0603089,-89.2885089,53718.0,2,42.9549,-87.9447,68.29,80.53686900000001,77.5,,
53216,34907,43.067804,-87.9229711,53206.0,1,43.0859,-87.9742,2.87,3.2540400000000003,8.966666666666667,3.1720680000000003,64.96666666666667
53216,27857,43.0547713,-87.95783797,53208.0,1,43.0859,-87.9742,2.3,2.855979,7.783333333333333,2.678373,54.31666666666667
53223,41157,43.0488227,-87.9278883,53205.0,1,43.1624,-87.9898,8.45,11.732553000000001,18.25,,
53209,27883,43.1144094,-87.9347786,53209.0,2,43.1188,-87.9478,0.72,1.000431,3.2333333333333334,0.9054180000000001,17.633333333333333
53209,27711,43.0561253,-87.9260188,53205.0,1,43.1188,-87.9478,4.47,6.237324,10.25,4.881060000000001,99.18333333333334
53214,38037,43.0178228,-88.0579973,53214.0,1,43.0215,-88.0176,2.06,2.597022,7.566666666666666,2.603232,52.46666666666667
53225,37760,43.0559483,-88.2247031,53188.0,1,43.1154,-88.0346,10.44,14.197923000000001,23.7,,
53130,28505,43.1192086,-88.0324478,53225.0,1,42.941,-88.0503,12.35,14.258781,18.15,,
53216,12634,43.03884557,-87.91469278,53203.0,2,43.0859,-87.9742,4.43,5.8398840000000005,14.033333333333333,4.832001,97.76666666666667
53223,37137,43.0759324,-89.381178,53703.0,1,43.1624,-87.9898,70.43,84.161646,85.86666666666666,,
53223,28521,43.0415872,-87.9240961,53233.0,1,43.1624,-87.9898,8.98,12.141792,18.916666666666668,,
53185,29703,43.0256503,-88.232283,53188.0,1,42.7632,-88.1974,18.22,19.520514000000002,31.533333333333335,,
54650,22234,44.2513583,-88.3688148,54915.0,1,43.8974,-91.2314,144.18,169.66341,177.23333333333332,,
53204,27533,42.972029,-87.91947462,53221.0,2,43.0158,-87.9317,3.09,4.258197,8.7,3.669489,74.91666666666667
53205,28929,43.0122026,-87.9523576,53215.0,3,43.0528,-87.9353,2.93,3.69495,11.183333333333334,3.609252,73.4
53406,28130,42.7300554,-87.9606641,53177.0,1,42.7242,-87.8551,5.37,6.0541290000000005,10.65,,
53218,28622,43.0607703,-87.934476,53205.0,3,43.1122,-87.9932,4.63,5.050593,13.933333333333334,4.953096,101.6
53206,28159,43.0395821,-87.9198778,53233.0,3,43.0753,-87.9347,2.58,3.470148,7.833333333333333,3.0801600000000002,62.03333333333333
53225,30499,43.00679569,-88.02960138,53214.0,3,43.1154,-88.0346,7.51,10.933947,15.916666666666666,,
53212,20039,43.0718225,-89.3816961,53703.0,1,43.0712,-87.9084,74.36,79.943814,79.53333333333333,,
53403,28252,42.7082115,-87.8066846,53403.0,1,42.706,-87.8014,0.31,0.39060900000000004,1.4666666666666666,0.391851,7.866666666666666
53216,29587,43.1790677,-88.0077181,53223.0,1,43.0859,-87.9742,6.66,7.4575890000000005,17.516666666666666,,
53215,30121,43.0641205,-87.96717239,53233.0,1,43.006,-87.9429,4.2,6.021216,13.116666666666667,5.0586660000000006,103.73333333333333
53218,27344,43.0436462,-87.9268158,53233.0,1,43.1122,-87.9932,5.8,6.252849,16.75,,
53209,7811,43.0750236,-89.3266979,53716.0,1,43.1188,-87.9478,69.63,82.75259700000001,78.25,,
53404,30172,42.7077879,-87.8032018,53403.0,1,42.7433,-87.8053,2.46,2.947887,7.516666666666667,2.882061,57.53333333333333
53212,30054,43.0139088,-88.2347018,53188.0,1,43.0712,-87.9084,16.95,20.858148,24.966666666666665,,
53202,27238,43.0568755,-87.9820427,53208.0,1,43.0506,-87.8968,4.33,4.428351,14.25,4.425867,92.86666666666666
53233,30642,43.0715876,-87.9352803,53206.0,1,43.0407,-87.9357,2.13,2.389608,7.5,2.265408,47.11666666666667
53210,27903,43.0755531,-87.9792239,53210.0,1,43.0685,-87.9715,0.62,0.8768520000000001,3.283333333333333,0.874368,17.833333333333332
53220,37986,43.0124994,-87.9928039,53214.0,1,42.9559,-87.9933,3.91,5.228199,13.966666666666667,4.926393,98.23333333333333
53405,37625,42.7275578,-87.7845572,53403.0,1,42.7161,-87.8233,2.12,2.633661,7.883333333333334,2.6075790000000003,51.766666666666666
53215,27536,43.0419228,-87.9088701,53202.0,1,43.006,-87.9429,3.02,4.15449,13.116666666666667,3.6135990000000002,73.98333333333333
53213,28397,43.0210082,-87.9968633,53214.0,1,43.0488,-88.0015,1.93,2.215107,7.8,2.096496,44.05
53211,30511,43.1034118,-87.993894,53218.0,1,43.082,-87.8895,5.47,6.337926,17.933333333333334,,
53206,28431,43.0654111,-87.9144034,53212.0,1,43.0753,-87.9347,1.23,1.5878970000000001,4.666666666666667,1.727622,34.55
53233,27682,43.0433322,-87.9238174,53233.0,1,43.0407,-87.9357,0.63,0.756378,2.683333333333333,0.756378,15.566666666666666
53110,30499,43.00679569,-88.02960138,53214.0,1,42.949,-87.862,9.37,13.691808,22.416666666666668,,
54603,35369,43.8186417,-91.2484103,54601.0,2,43.8487,-91.2484,2.08,2.189025,5.216666666666667,2.182815,43.5
53204,27402,43.0414982,-88.0201306,53226.0,1,43.0158,-87.9317,4.81,8.428833000000001,15.516666666666667,6.010659,123.43333333333334
53214,27883,43.1144094,-87.9347786,53209.0,1,43.0215,-88.0176,7.66,11.45124,16.466666666666665,,
53208,28114,43.0383969,-87.947036,53233.0,1,43.0488,-87.9625,1.06,1.743768,5.316666666666666,1.479843,30.733333333333334
53202,37472,43.3235665,-88.379204,53027.0,1,43.0506,-87.8968,30.76,40.533912,48.36666666666667,,
53186,12661,43.0718225,-89.3816961,53703.0,1,42.9993,-88.2196,58.9,65.886858,70.81666666666666,,
53072,29703,43.0256503,-88.232283,53188.0,1,43.0788,-88.2729,4.21,5.866587,12.266666666666667,5.700159,113.23333333333333
53214,26942,43.0706762,-87.9542334,53210.0,1,43.0215,-88.0176,4.67,6.398784,11.05,6.074001,123.43333333333334
53206,27803,43.0906535,-87.9450801,53206.0,1,43.0753,-87.9347,1.18,1.450656,4.166666666666667,1.497852,29.5
53206,28617,43.0136678,-88.237429,53188.0,1,43.0753,-87.9347,15.87,21.21336,26.683333333333334,,
53223,28504,43.0441177,-88.0289889,53226.0,1,43.1624,-87.9898,8.41,12.946608000000001,19.25,,
53228,35464,43.0556602,-87.9181198,53212.0,1,42.9676,-88.0434,8.78,12.530538,16.55,,
53208,34926,43.0371536,-87.951745,53208.0,2,43.0488,-87.9625,0.97,1.620189,5.266666666666667,1.355022,27.733333333333334
53209,19422,43.0641205,-87.96717239,53212.0,1,43.1188,-87.9478,3.9,4.912731,12.916666666666666,4.746924,96.16666666666667
53225,34870,43.1072674,-88.0715564,53007.0,1,43.1154,-88.0346,1.95,3.057804,8.216666666666667,3.1503330000000003,64.1
53208,20273,44.1675811,-88.465704,54956.0,1,43.0488,-87.9625,81.3,96.7518,88.6,,
53205,27529,43.0418568,-87.9096904,53202.0,1,43.0528,-87.9353,1.5,1.839402,8.266666666666667,1.8108360000000001,36.516666666666666
53094,28397,43.0210082,-87.9968633,53214.0,1,43.193,-88.7185,38.29,43.007355000000004,45.1,,
53402,27004,42.9366222,-87.851791,53110.0,1,42.7726,-87.796,11.68,13.629708,26.633333333333333,,
53207,37588,42.9906596,-87.9081504,53207.0,1,42.9751,-87.8947,1.27,1.859895,5.4,1.8176670000000001,35.583333333333336
53228,28622,43.0607703,-87.934476,53205.0,1,42.9676,-88.0434,8.47,12.544821,17.516666666666666,,
54601,11877,43.8178198,-91.2309843,54601.0,1,43.7989,-91.2175,1.47,2.208897,6.616666666666666,1.899018,38.2
54601,27282,43.0226032,-87.9314504,53204.0,1,43.7989,-91.2175,173.42,209.421072,188.26666666666668,,
53158,28153,43.0386745,-87.9199844,53203.0,1,42.5293,-87.8855,35.24,40.537638,41.3,,
53406,37545,42.7332103,-87.8073247,53404.0,1,42.7242,-87.8551,2.5,3.9948930000000002,8.1,3.638439,72.05
53208,28509,43.0172491,-87.986702,53214.0,1,43.0488,-87.9625,2.5,3.4440660000000003,7.1,3.629745,74.41666666666667
53405,28155,42.7480251,-87.7856331,53402.0,1,42.7161,-87.8233,2.92,4.175604,10.6,3.789342,76.15
53210,27411,43.0535766,-87.9286927,53205.0,1,43.0685,-87.9715,2.39,3.1478490000000003,9.766666666666667,2.7056970000000002,54.21666666666667
53072,28302,42.72878853,-87.80726897,53401.0,1,43.0788,-88.2729,33.77,46.848240000000004,53.11666666666667,,
53204,27694,43.015901,-87.9129857,53204.0,1,43.0158,-87.9317,0.95,1.1097270000000001,4.433333333333334,1.107864,21.916666666666668
53212,27754,43.0054478,-87.9758952,53219.0,1,43.0712,-87.9084,5.68,7.985439,14.1,,
53405,27112,43.1804866,-87.963573,53209.0,1,42.7161,-87.8233,32.86,42.034869,49.733333333333334,,
54636,14279,43.8149618,-91.2504499,54601.0,1,43.9761,-91.2497,11.13,13.479426,21.866666666666667,,
53027,27091,43.4260334,-88.1755546,53095.0,1,43.3157,-88.3707,12.42,16.799292,25.216666666666665,,
53206,29239,43.046,-87.9026344,53202.0,1,43.0753,-87.9347,2.59,3.455244,10.033333333333333,3.4465500000000002,69.85
53186,19304,43.0012827,-88.0511015,53227.0,1,42.9993,-88.2196,8.52,9.593829,17.7,,
53172,28481,43.0206506,-87.9220658,53204.0,1,42.9105,-87.8646,8.15,12.259782000000001,19.133333333333333,,
54669,11915,43.850713,-91.234189,54603.0,2,43.9063,-91.0893,8.17,10.124784,15.95,,
53204,28397,43.0210082,-87.9968633,53214.0,13,43.0158,-87.9317,3.31,4.006071,13.516666666666667,3.6744570000000003,75.88333333333334
53206,30499,43.00679569,-88.02960138,53214.0,12,43.0753,-87.9347,6.74,11.480427,15.566666666666666,,
53206,29785,43.0102423,-88.226241,53186.0,1,43.0753,-87.9347,15.39,19.867653,26.766666666666666,,
54701,7489,43.8838955,-91.2309818,54650.0,128,44.784,-91.4877,63.47,78.517377,90.8,,
54669,19401,43.06394023,-89.41875413,53711.0,1,43.9063,-91.0893,101.98,131.499234,129.23333333333332,,
54729,32773,44.7865386,-91.5193873,54701.0,1,44.9369,-91.3929,12.1,15.727446,20.45,,
54669,12742,43.0749666,-89.3840985,53703.0,1,43.9063,-91.0893,102.98,130.166568,124.81666666666666,,
53186,29696,43.0215108,-88.2316651,53188.0,10,42.9993,-88.2196,1.65,2.22939,8.9,2.153007,43.833333333333336
53218,27055,43.0395821,-87.9198778,53233.0,9,43.1122,-87.9932,6.23,6.774489,18.933333333333334,,
