INTERACTION_ID,SITE_ID,CLIENT_ID,CLIENT_ZIP,SITE_LATITUDE,SITE_LONGITUDE,SITE_ZIP
1303206,11483,2680,52049,43.8754262,-91.1801525,54650
1379901,None,2680,52049,,,
1209946,7489,2843,54701,43.8838955,-91.2309818,54650
1186682,7489,2843,54701,43.8838955,-91.2309818,54650
1300292,7489,2843,54701,43.8838955,-91.2309818,54650
1296367,7489,2843,54701,43.8838955,-91.2309818,54650
1287619,7489,2843,54701,43.8838955,-91.2309818,54650
1239579,7489,2843,54701,43.8838955,-91.2309818,54650
1236567,7489,2843,54701,43.8838955,-91.2309818,54650
1331618,7489,2843,54701,43.8838955,-91.2309818,54650
1326885,7489,2843,54701,43.8838955,-91.2309818,54650
1160995,7489,2890,54669,43.8838955,-91.2309818,54650
1234020,7489,2890,54669,43.8838955,-91.2309818,54650
1188382,7489,2890,54669,43.8838955,-91.2309818,54650
1179388,7489,2890,54669,43.8838955,-91.2309818,54650
1349195,7489,2890,54669,43.8838955,-91.2309818,54650
1313494,7489,2890,54669,43.8838955,-91.2309818,54650
1401771,7489,2890,54669,43.8838955,-91.2309818,54650
1370942,7489,2890,54669,43.8838955,-91.2309818,54650
1354488,7489,2890,54669,43.8838955,-91.2309818,54650
1311661,7489,2680,52049,43.8838955,-91.2309818,54650
1383622,7489,2680,52049,43.8838955,-91.2309818,54650
1216182,7489,2890,54669,43.8838955,-91.2309818,54650
1334132,7489,2890,54669,43.8838955,-91.2309818,54650
1338452,11345,2890,54669,43.9052348,-91.0804298,54669
1364158,7489,2679,54636,43.8838955,-91.2309818,54650
1358811,7489,2679,54636,43.8838955,-91.2309818,54650
1357927,7489,2679,54636,43.8838955,-91.2309818,54650
1352876,7489,2679,54636,43.8838955,-91.2309818,54650
1352791,7489,2679,54636,43.8838955,-91.2309818,54650
1337935,11509,2679,54636,43.7699717,-91.2125017,54601
1324666,19185,2679,54636,43.0707171,-89.3918288,53703
1402751,37424,2679,54636,43.8094582,-91.2413557,54601
1182521,None,2679,54636,,,
1228095,7489,2679,54636,43.8838955,-91.2309818,54650
1222240,7489,2679,54636,43.8838955,-91.2309818,54650
1215387,7489,2679,54636,43.8838955,-91.2309818,54650
1213886,7489,2679,54636,43.8838955,-91.2309818,54650
1212585,7489,2679,54636,43.8838955,-91.2309818,54650
1200136,7489,2679,54636,43.8838955,-91.2309818,54650
1198543,7489,2679,54636,43.8838955,-91.2309818,54650
1197710,7489,2679,54636,43.8838955,-91.2309818,54650
1173200,7489,2679,54636,43.8838955,-91.2309818,54650
1300774,7489,2679,54636,43.8838955,-91.2309818,54650
1300703,7489,2679,54636,43.8838955,-91.2309818,54650
1298556,7489,2679,54636,43.8838955,-91.2309818,54650
1296187,7489,2679,54636,43.8838955,-91.2309818,54650
1295013,7489,2679,54636,43.8838955,-91.2309818,54650
1289260,7489,2679,54636,43.8838955,-91.2309818,54650
1279984,7489,2679,54636,43.8838955,-91.2309818,54650
1279035,7489,2679,54636,43.8838955,-91.2309818,54650
1277771,7489,2679,54636,43.8838955,-91.2309818,54650
1276979,7489,2679,54636,43.8838955,-91.2309818,54650
1271015,7489,2679,54636,43.8838955,-91.2309818,54650
1265584,7489,2679,54636,43.8838955,-91.2309818,54650
1265121,7489,2679,54636,43.8838955,-91.2309818,54650
1265105,7489,2679,54636,43.8838955,-91.2309818,54650
1263001,7489,2679,54636,43.8838955,-91.2309818,54650
1234786,7489,2679,54636,43.8838955,-91.2309818,54650
1350775,7489,2679,54636,43.8838955,-91.2309818,54650
1344207,7489,2679,54636,43.8838955,-91.2309818,54650
1342140,7489,2679,54636,43.8838955,-91.2309818,54650
1342040,7489,2679,54636,43.8838955,-91.2309818,54650
1314524,7489,2679,54636,43.8838955,-91.2309818,54650
1312345,7489,2679,54636,43.8838955,-91.2309818,54650
1311707,7489,2679,54636,43.8838955,-91.2309818,54650
1397469,7489,2679,54636,43.8838955,-91.2309818,54650
1385862,7489,2679,54636,43.8838955,-91.2309818,54650
1383143,7489,2679,54636,43.8838955,-91.2309818,54650
1381424,7489,2679,54636,43.8838955,-91.2309818,54650
1375074,7489,2679,54636,43.8838955,-91.2309818,54650
1370505,7489,2679,54636,43.8838955,-91.2309818,54650
1368913,7489,2679,54636,43.8838955,-91.2309818,54650
1221958,7489,2679,54636,43.8838955,-91.2309818,54650
1163187,7489,2748,52175,43.8838955,-91.2309818,54650
1231599,7489,2748,52175,43.8838955,-91.2309818,54650
1189996,7489,2748,52175,43.8838955,-91.2309818,54650
1282373,7489,2748,52175,43.8838955,-91.2309818,54650
1267493,7489,2748,52175,43.8838955,-91.2309818,54650
1264467,7489,2748,52175,43.8838955,-91.2309818,54650
1249932,7489,2748,52175,43.8838955,-91.2309818,54650
1245078,7489,2748,52175,43.8838955,-91.2309818,54650
1213160,7489,2693,55921,43.8838955,-91.2309818,54650
1348564,12703,2702,54650,43.0923884,-89.3525366,53704
1224330,22234,2702,54650,44.2513583,-88.3688148,54915
1238639,7489,2841,54601,43.8838955,-91.2309818,54650
1263754,37355,2841,54601,43.8276228,-91.2155493,54601
1286720,7489,2680,52049,43.8838955,-91.2309818,54650
1265474,7489,2680,52049,43.8838955,-91.2309818,54650
1344183,7489,2680,52049,43.8838955,-91.2309818,54650
1381417,7489,2680,52049,43.8838955,-91.2309818,54650
1374119,7489,2680,52049,43.8838955,-91.2309818,54650
1267814,,2680,52049,,,
1199505,7489,2843,54701,43.8838955,-91.2309818,54650
1367259,7489,2843,54701,43.8838955,-91.2309818,54650
1159268,7489,2890,54669,43.8838955,-91.2309818,54650
1370879,7489,2890,54669,43.8838955,-91.2309818,54650
1219033,7489,2843,54701,43.8838955,-91.2309818,54650
1269655,7489,2843,54701,43.8838955,-91.2309818,54650
1310790,20037,2679,54636,0,0,
1203516,,2679,54636,,,
1233770,7489,2679,54636,43.8838955,-91.2309818,54650
1300111,7489,2679,54636,43.8838955,-91.2309818,54650
1287375,7489,2679,54636,43.8838955,-91.2309818,54650
1262932,7489,2679,54636,43.8838955,-91.2309818,54650
1334732,7489,2679,54636,43.8838955,-91.2309818,54650
1315261,7489,2679,54636,43.8838955,-91.2309818,54650
1311680,7489,2679,54636,43.8838955,-91.2309818,54650
1401489,7489,2679,54636,43.8838955,-91.2309818,54650
1313106,7489,2679,54636,43.8838955,-91.2309818,54650
1183869,35369,2844,54603,43.8186417,-91.2484103,54601
1265766,7489,2844,54603,43.8838955,-91.2309818,54650
1263003,7489,2748,52175,43.8838955,-91.2309818,54650
1390542,38042,2680,52049,37.7811495,-122.4579245,94118
1235334,7489,2679,54636,43.8838955,-91.2309818,54650
1331397,7489,2679,54636,43.8838955,-91.2309818,54650
1327785,7489,2679,54636,43.8838955,-91.2309818,54650
1402174,7489,2679,54636,43.8838955,-91.2309818,54650
1184810,7489,2820,54603,43.8838955,-91.2309818,54650
1299421,1691,2847,54601,38.8926833,-77.0211372,20580
1334866,11210,2936,54627,43.8043634,-91.2427084,54601
1393531,20037,2668,54669,0,0,
1305070,7489,2749,54650,43.8838955,-91.2309818,54650
1300652,7489,2749,54650,43.8838955,-91.2309818,54650
1279156,11483,2749,54650,43.8754262,-91.1801525,54650
1215036,None,2749,54650,,,
1206873,27343,14912,53208,39.035332,-76.9831134,20903
1292609,28435,14929,53211,43.0409377,-87.9365218,53233
1275182,30499,15978,53219,43.00679569,-88.02960138,53214
1314243,37818,15996,53215,42.9850595,-87.9345942,53215
1197680,27055,16069,53216,43.0395821,-87.9198778,53233
1390988,27658,16065,53206,43.1244822,-87.9850609,53218
1381881,28505,16299,53212,43.1192086,-88.0324478,53225
1308244,None,15987,53210,,,
1195919,27081,16244,53212,43.0426483,-87.9212718,53233
1331320,37819,15970,53208,43.0433344,-87.9240303,53233
1179178,28397,16008,53208,43.0210082,-87.9968633,53214
1198796,35464,16036,53215,43.0556602,-87.9181198,53212
1172342,35464,16036,53215,43.0556602,-87.9181198,53212
1188301,28397,16036,53215,43.0210082,-87.9968633,53214
1162832,28397,16036,53215,43.0210082,-87.9968633,53214
1291778,28504,16036,53215,43.0441177,-88.0289889,53226
1226104,30499,16028,53110,43.00679569,-88.02960138,53214
1368741,27055,16457,53208,43.0395821,-87.9198778,53233
1349349,37819,16457,53208,43.0433344,-87.9240303,53233
1293604,28397,16704,53206,43.0210082,-87.9968633,53214
1351762,28397,16818,53206,43.0210082,-87.9968633,53214
1345332,26909,16866,53212,43.0932201,-87.9477251,53216
1347317,29588,16866,53212,43.0392652,-87.9152463,53203
1301172,,16866,53212,,,
1213993,27240,18754,53225,43.1368903,-88.0073999,53223
1213381,None,18754,53225,,,
1283806,27658,18965,53218,43.1244822,-87.9850609,53218
1239766,37819,19972,53208,43.0433344,-87.9240303,53233
1239777,37820,19972,53208,43.0483622,-87.9296885,53205
1238847,37820,19972,53208,43.0483622,-87.9296885,53205
1330207,30499,19972,53208,43.00679569,-88.02960138,53214
1329660,30499,19972,53208,43.00679569,-88.02960138,53214
1271981,27235,16921,53219,43.0175128,-88.0583091,53214
1200121,28455,19041,53220,42.9730202,-88.0102415,53220
1271947,27013,19719,53206,43.0755264,-87.9416179,53206
1235816,27745,19719,53206,43.0625038,-87.9771504,53210
1344262,28456,20415,53233,43.0483622,-87.9296885,53205
1278583,36285,20415,53233,43.062877,-87.9279037,53206
1265821,28397,17776,53202,43.0210082,-87.9968633,53214
1347251,28405,18292,53216,43.0488227,-87.9278883,53205
1178156,28397,19292,53208,43.0210082,-87.9968633,53214
1225820,28505,19580,53204,43.1192086,-88.0324478,53225
1201821,35464,19935,53216,43.0556602,-87.9181198,53212
1175962,35464,19935,53216,43.0556602,-87.9181198,53212
1313207,28435,16424,53206,43.0409377,-87.9365218,53233
1234247,28397,16905,53206,43.0210082,-87.9968633,53214
1216288,27694,18204,53209,43.015901,-87.9129857,53204
1172601,28397,18204,53209,43.0210082,-87.9968633,53214
1296823,28155,19568,53404,42.7480251,-87.7856331,53402
1355246,34924,20298,53029,43.0215108,-88.2316651,53188
1279504,28400,16470,53206,43.0488227,-87.9278883,53205
1177275,20037,20357,53208,0,0,
1356273,28431,20440,53210,43.0654111,-87.9144034,53212
1204306,28397,16461,53210,43.0210082,-87.9968633,53214
1297844,6405,18187,53224,43.0995937,-89.3645741,53704
1191009,35464,18187,53224,43.0556602,-87.9181198,53212
1189366,28397,18187,53224,43.0210082,-87.9968633,53214
1185859,28400,19226,53214,43.0488227,-87.9278883,53205
1172715,28505,22103,53216,43.1192086,-88.0324478,53225
1202580,27533,22103,53216,42.972029,-87.91947462,53221
1323971,27533,22520,53204,42.972029,-87.91947462,53221
1351154,27064,22543,53224,43.1857231,-87.960209,53209
1351254,28435,22666,53208,43.0409377,-87.9365218,53233
1218540,28626,23078,53221,43.0081457,-88.2256718,53186
1318384,27621,23165,53222,43.0565334,-87.9879237,53208
1316770,30499,23165,53222,43.00679569,-88.02960138,53214
1196791,28397,20780,53188,43.0210082,-87.9968633,53214
1231309,28452,21030,53110,42.9602523,-87.85793,53110
1221789,28505,21030,53110,43.1192086,-88.0324478,53225
1296357,34907,21949,53216,43.067804,-87.9229711,53206
1179126,28401,22591,53213,43.0488227,-87.9278883,53205
1180264,29704,22640,53214,38.8120934,-77.0405248,22314
1348741,37477,22657,53206,43.0395821,-87.9198778,53233
1222046,36980,22736,53233,43.1479775,-87.9791231,53223
1233249,27803,22957,53210,43.0906535,-87.9450801,53206
1282890,28397,23086,53205,43.0210082,-87.9968633,53214
1191352,28400,23634,53208,43.0488227,-87.9278883,53205
1264409,28400,23992,53210,43.0488227,-87.9278883,53205
1371267,28400,21657,53215,43.0488227,-87.9278883,53205
1295452,28435,21916,53209,43.0409377,-87.9365218,53233
1181328,6237,22350,53208,,,
1353326,27737,24054,53208,43.0530363,-87.934476,53205
1322775,27737,24054,53208,43.0530363,-87.934476,53205
1338948,19318,20731,53227,42.9943092,-87.9134072,53207
1330418,27273,20731,53227,43.0133034,-88.0052784,53214
1179713,35612,20763,53206,43.067615,-87.9441198,53206
1238217,2237,20888,53204,37.8065467,-122.4202367,94109
1273821,28386,21707,53218,40.85448247,-74.42679331,
1197028,20058,22415,53223,43.0386567,-87.91364,53203
1186460,30499,23230,53223,43.00679569,-88.02960138,53214
1386558,34924,20743,53188,43.0215108,-88.2316651,53188
1284692,27055,20819,53209,43.0395821,-87.9198778,53233
1326718,36980,20819,53209,43.1479775,-87.9791231,53223
1315941,28435,22193,53224,43.0409377,-87.9365218,53233
1177447,20039,22275,53227,43.0718225,-89.3816961,53703
1199026,35464,21014,53206,43.0556602,-87.9181198,53212
1290281,27354,22462,53218,43.0893658,-87.9760915,53216
1342947,29448,22487,53406,42.7168522,-87.8476854,53406
1372637,28622,22689,53216,43.0607703,-87.934476,53205
1343926,37477,22689,53216,43.0395821,-87.9198778,53233
1274080,28435,23147,53223,43.0409377,-87.9365218,53233
1268928,27745,23147,53223,43.0625038,-87.9771504,53210
1199865,37371,23147,53223,43.0388838,-87.9466914,53233
1392647,30883,23492,53212,43.0641205,-87.96717239,
1331474,None,20631,53216,,,
1159732,28397,21359,53185,43.0210082,-87.9968633,53214
1225857,29703,21359,53185,43.0256503,-88.232283,53188
1321992,37477,22065,53206,43.0395821,-87.9198778,53233
1238366,28400,22326,53110,43.0488227,-87.9278883,53205
1176079,30187,22352,53405,42.7148104,-87.8143275,53405
1324047,28400,22424,53225,43.0488227,-87.9278883,53205
1210244,20037,22475,53204,0,0,
1346221,27081,22475,53204,43.0426483,-87.9212718,53233
1316690,27694,22475,53204,43.015901,-87.9129857,53204
1291429,27112,22475,53204,43.1804866,-87.963573,53209
1221561,29210,22475,53204,43.0415872,-87.9240961,53233
1280932,28504,22833,53212,43.0441177,-88.0289889,53226
1180967,27737,24067,53224,43.0530363,-87.934476,53205
1294289,35303,24158,53214,43.0415872,-87.9240961,53233
1290343,28444,24158,53214,43.0633551,-87.9180815,53212
1289300,27676,24158,53214,43.1040079,-87.9600134,53209
1342212,28466,24158,53214,43.1176754,-87.9904266,53218
1225703,27883,24158,53214,43.1144094,-87.9347786,53209
1348700,28397,24158,53214,43.0210082,-87.9968633,53214
1287812,36980,24158,53214,43.1479775,-87.9791231,53223
1298153,27271,24563,53216,43.1057349,-87.9337483,53209
1228335,27683,21138,53208,43.04333,-87.9237698,53233
1227663,30092,21430,53233,43.117443,-87.9173152,53217
1319874,34894,21619,53218,43.1103985,-87.9497902,53209
1238469,None,21619,53218,,,
1195358,,23328,53051,,,
1395287,27114,23645,53210,43.0555513,-87.9627692,53208
1215195,28439,23885,53227,43.042531,-87.94918,53208
1217324,27055,24183,53218,43.0395821,-87.9198778,53233
1202156,28400,24183,53218,43.0488227,-87.9278883,53205
1394436,28400,25710,53210,43.0488227,-87.9278883,53205
1182411,34907,26713,53206,43.067804,-87.9229711,53206
1398830,28397,26768,53188,43.0210082,-87.9968633,53214
1390247,28397,26768,53188,43.0210082,-87.9968633,53214
1383865,28397,26768,53188,43.0210082,-87.9968633,53214
1379227,28397,26768,53188,43.0210082,-87.9968633,53214
1368171,28397,26768,53188,43.0210082,-87.9968633,53214
1352867,28397,26768,53188,43.0210082,-87.9968633,53214
1322260,28397,26768,53188,43.0210082,-87.9968633,53214
1321840,28397,26768,53188,43.0210082,-87.9968633,53214
1296535,28397,26768,53188,43.0210082,-87.9968633,53214
1174948,30187,27704,53403,42.7148104,-87.8143275,53405
1318792,19389,28080,53208,43.05853901,-89.32570257,53703
1350151,27621,28172,53225,43.0565334,-87.9879237,53208
1171904,19972,28228,53105,43.0512611,-87.9117979,53212
1274713,27055,24989,53216,43.0395821,-87.9198778,53233
1177010,34907,25448,53206,43.067804,-87.9229711,53206
1269060,28435,25517,53209,43.0409377,-87.9365218,53233
1218490,28397,26916,53210,43.0210082,-87.9968633,53214
1228268,35298,27086,53402,42.732284,-87.7922417,53404
1343629,37819,27681,53233,43.0433344,-87.9240303,53233
1190222,27658,27820,53225,43.1244822,-87.9850609,53218
1234549,37442,27820,53225,43.128509,-87.955344,53209
1220396,28400,25758,53208,43.0488227,-87.9278883,53205
1370674,32116,26208,53210,43.0750725,-88.0038214,53210
1361964,27621,27212,53212,43.0565334,-87.9879237,53208
1179384,28706,27455,53154,42.9920247,-87.9361228,53215
1379982,28397,27564,53208,43.0210082,-87.9968633,53214
1209598,28504,28635,53212,43.0441177,-88.0289889,53226
1209587,28504,28635,53212,43.0441177,-88.0289889,53226
1275970,28049,26140,53202,43.0460713,-87.9120661,53202
1378045,,26357,53212,,,
1402762,27658,26556,53208,43.1244822,-87.9850609,53218
1233480,37591,27332,53216,43.1156658,-87.9865519,53218
1217565,28456,27959,53206,43.0483622,-87.9296885,53205
1358284,29588,28086,53212,43.0392652,-87.9152463,53203
1316795,30187,28405,53405,42.7148104,-87.8143275,53405
1301121,None,25095,53404,,,
1221411,20058,25500,53223,43.0386567,-87.91364,53203
1237381,28397,25608,53206,43.0210082,-87.9968633,53214
1201669,28397,25608,53206,43.0210082,-87.9968633,53214
1202014,28400,25688,53212,43.0488227,-87.9278883,53205
1206355,37535,25688,53212,43.0785513,-87.9044485,53212
1350352,28400,26129,53218,43.0488227,-87.9278883,53205
1206367,28101,26235,53202,43.0471809,-87.904287,53202
1355217,37819,27785,53215,43.0433344,-87.9240303,53233
1325440,None,28102,53210,,,
1289338,28400,25361,53206,43.0488227,-87.9278883,53205
1213683,28435,25733,53218,43.0409377,-87.9365218,53233
1223025,28397,25887,53213,43.0210082,-87.9968633,53214
1404545,28400,26190,53206,43.0488227,-87.9278883,53205
1327526,29704,26190,53206,38.8120934,-77.0405248,22314
1273366,28397,26507,53186,43.0210082,-87.9968633,53214
1264765,35115,27130,53216,43.0781352,-87.9160112,53212
1220750,28622,27183,53216,43.0607703,-87.934476,53205
1324588,29587,28411,53224,43.1790677,-88.0077181,53223
1170573,28184,25250,53404,42.7233633,-87.7822227,53403
1306807,37341,26734,53090,43.3902137,-88.1813243,53095
1299181,27621,27154,53209,43.0565334,-87.9879237,53208
1281889,None,27154,53209,,,
1201477,29704,28026,53090,38.8120934,-77.0405248,22314
1228542,28400,24654,53204,43.0488227,-87.9278883,53205
1397279,28400,26002,53209,43.0488227,-87.9278883,53205
1305120,28397,26714,53215,43.0210082,-87.9968633,53214
1370163,28400,27243,53210,43.0488227,-87.9278883,53205
1226630,19945,28466,53216,43.07519041,-89.38072137,53703
1186039,28456,28662,53206,43.0483622,-87.9296885,53205
1188817,27523,28662,53206,43.0417217,-87.9043253,53202
1159888,26937,28699,53225,43.0147369,-87.949006,53215
1283886,30172,29347,53404,42.7077879,-87.8032018,53403
1209398,12085,29950,53212,43.0835215,-89.3643879,53703
1271844,29704,30270,53208,38.8120934,-77.0405248,22314
1277265,28151,30512,53404,42.7258283,-87.7899518,53403
1163147,20037,30794,53218,0,0,
1314064,26919,30794,53218,43.101475,-87.9903615,53218
1400935,48132,31842,53110,43.1281001,-87.9909694,53218
1303349,27533,31304,53212,42.972029,-87.91947462,53221
1175033,28468,29368,53212,43.052153,-87.9191542,53212
1334148,29696,29559,53072,43.0215108,-88.2316651,53188
1334142,37477,29559,53072,43.0395821,-87.9198778,53233
1175024,28504,31329,53209,43.0441177,-88.0289889,53226
1182223,28273,32684,53224,42.5970446,-87.8564334,53144
1264774,27658,28957,53218,43.1244822,-87.9850609,53218
1191309,27890,29403,53202,43.03733013,-87.92320041,53233
1210764,27890,29614,53223,43.03733013,-87.92320041,53233
1386881,6237,29622,53211,,,
1287717,28397,30102,53207,43.0210082,-87.9968633,53214
1342293,30172,29941,53403,42.7077879,-87.8032018,53403
1171331,35464,30992,53208,43.0556602,-87.9181198,53212
1204892,28504,30992,53208,43.0441177,-88.0289889,53226
1307466,27745,31357,53206,43.0625038,-87.9771504,53210
1204375,28397,31908,53206,43.0210082,-87.9968633,53214
1174358,37477,28859,53215,43.0395821,-87.9198778,53233
1331495,28400,29825,53110,43.0488227,-87.9278883,53205
1402057,37819,30037,53215,43.0433344,-87.9240303,53233
1323906,28502,32271,53207,42.988534,-87.8924671,53207
1229220,28622,30482,53223,43.0607703,-87.934476,53205
1206666,28470,31417,53208,42.9104804,-87.8624446,53172
1198065,12634,32088,53204,43.03884557,-87.91469278,53203
1265285,37820,29405,53205,43.0483622,-87.9296885,53205
1199626,28473,31477,53215,43.0186942,-87.9208782,53204
1164264,28397,32876,53208,43.0210082,-87.9968633,53214
1328152,28609,33348,53189,42.9895128,-88.2447349,53189
1282871,27683,34257,53209,43.04333,-87.9237698,53233
1398910,37819,34954,53212,43.0433344,-87.9240303,53233
1300919,28397,35717,53208,43.0210082,-87.9968633,53214
1306041,28504,35717,53208,43.0441177,-88.0289889,53226
1211898,12703,36422,53094,43.0923884,-89.3525366,53704
1216131,26791,36422,53094,43.1959791,-88.7232792,53094
1283009,28435,18537,53233,43.0409377,-87.9365218,53233
1298017,36980,20395,53209,43.1479775,-87.9791231,53223
1269153,37819,19334,53209,43.0433344,-87.9240303,53233
1347043,28505,23197,53212,43.1192086,-88.0324478,53225
1280075,28622,20915,53202,43.0607703,-87.934476,53205
1188716,28397,21359,53185,43.0210082,-87.9968633,53214
1317428,20037,22475,53204,0,0,
1389975,37819,24022,53206,43.0433344,-87.9240303,53233
1183115,27102,22330,53202,43.3185059,-87.9289788,53024
1388675,20037,23260,53202,0,0,
1205176,26937,23865,53221,43.0147369,-87.949006,53215
1402251,28397,26768,53188,43.0210082,-87.9968633,53214
1372960,28435,24989,53216,43.0409377,-87.9365218,53233
1205097,28400,25347,53227,43.0488227,-87.9278883,53205
1191712,27055,26916,53210,43.0395821,-87.9198778,53233
1204676,30121,27803,53225,43.0641205,-87.96717239,53233
1288976,32116,27820,53225,43.0750725,-88.0038214,53210
1162042,28397,27455,53154,43.0210082,-87.9968633,53214
1277257,19304,28635,53212,43.0012827,-88.0511015,53227
1170643,28505,26836,53233,43.1192086,-88.0324478,53225
1271812,28397,26507,53186,43.0210082,-87.9968633,53214
1176167,28397,25385,53206,43.0210082,-87.9968633,53214
1333866,28099,28094,53027,43.4260334,-88.1755546,53095
1297304,None,25953,53212,,,
1171362,13746,30794,53218,38.883601,-77.0264339,20260
1364629,27555,29697,53210,43.0511886,-87.939263,53205
1202527,None,30405,53206,,,
1206246,28435,30960,53206,43.0409377,-87.9365218,53233
1292577,28400,31304,53212,43.0488227,-87.9278883,53205
1213890,37477,31879,53215,43.0395821,-87.9198778,53233
1366143,30499,16046,53212,43.00679569,-88.02960138,53214
1171589,28397,17776,53202,43.0210082,-87.9968633,53214
1349876,12770,21737,53210,35.20783477,-80.83076703,28235
1266317,37477,20643,53216,43.0395821,-87.9198778,53233
1208352,27890,21707,53218,43.03733013,-87.92320041,53233
1387162,27114,21937,53208,43.0555513,-87.9627692,53208
1345478,27055,22475,53204,43.0395821,-87.9198778,53233
1211642,35464,22722,53205,43.0556602,-87.9181198,53212
1230402,28400,26513,53218,43.0488227,-87.9278883,53205
1293598,37820,26540,53215,43.0483622,-87.9296885,53205
1287454,28397,26768,53188,43.0210082,-87.9968633,53214
1237998,30659,25448,53206,43.0718648,-87.9445593,53206
1188148,28505,28670,53210,43.1192086,-88.0324478,53225
1211143,28397,27959,53206,43.0210082,-87.9968633,53214
1279157,28397,26507,53186,43.0210082,-87.9968633,53214
1391720,41185,26659,53210,43.1640128,-88.1384415,53051
1358614,28400,27130,53216,43.0488227,-87.9278883,53205
1295210,28400,28529,53216,43.0488227,-87.9278883,53205
1395588,26937,25503,53215,43.0147369,-87.949006,53215
1335294,34922,26547,53204,43.0615264,-87.8864629,53211
1334218,28405,28280,53215,43.0488227,-87.9278883,53205
1180929,20037,29893,53403,0,0,
1208430,19962,30794,53218,43.0429146,-89.3759564,53713
1168645,28397,32050,53205,43.0210082,-87.9968633,53214
1372578,27521,31057,53215,43.0336437,-87.9147865,53203
1316733,28502,31057,53215,42.988534,-87.8924671,53207
1287839,27102,31595,53225,43.3185059,-87.9289788,53024
1181244,30499,32684,53224,43.00679569,-88.02960138,53214
1281446,30499,31256,53222,43.00679569,-88.02960138,53214
1192209,34981,29825,53110,42.9754346,-87.9089248,53207
1343823,19318,32271,53207,42.9943092,-87.9134072,53207
1200623,36730,29282,53220,43.0227027,-87.9339812,53204
1396242,30895,31479,53224,43.1627769,-88.0154764,53224
1394747,28400,22531,53206,43.0488227,-87.9278883,53205
1302605,28505,22243,53225,43.1192086,-88.0324478,53225
1393410,28397,21359,53185,43.0210082,-87.9968633,53214
1327611,35298,25697,53403,42.732284,-87.7922417,53404
1389628,28397,26768,53188,43.0210082,-87.9968633,53214
1401329,29696,26768,53188,43.0215108,-88.2316651,53188
1344763,28435,28088,53206,43.0409377,-87.9365218,53233
1351166,28468,25220,53208,43.052153,-87.9191542,53212
1183864,28505,25385,53206,43.1192086,-88.0324478,53225
1196989,28397,30270,53208,43.0210082,-87.9968633,53214
1280549,35115,31534,53209,43.0781352,-87.9160112,53212
1307996,30883,29697,53210,43.0641205,-87.96717239,
1321839,27055,29053,53216,43.0395821,-87.9198778,53233
1332886,34736,29697,53210,43.0901002,-87.9661372,53216
1271005,26909,31693,53208,43.0932201,-87.9477251,53216
1293510,28159,29406,53206,43.0395821,-87.9198778,53233
1287841,29704,31595,53225,38.8120934,-77.0405248,22314
1378971,30187,29941,53403,42.7148104,-87.8143275,53405
1223180,37477,28859,53215,43.0395821,-87.9198778,53233
1176798,37477,32157,53224,43.0395821,-87.9198778,53233
1378299,28435,32634,53210,43.0409377,-87.9365218,53233
1163788,28622,30176,53208,43.0607703,-87.934476,53205
1309813,37820,29405,53205,43.0483622,-87.9296885,53205
1192283,28505,30333,53218,43.1192086,-88.0324478,53225
1222897,None,32516,53001,,,
1300392,30499,33688,53208,43.00679569,-88.02960138,53214
1226100,27055,34200,53110,43.0395821,-87.9198778,53233
1265351,28400,34572,53206,43.0488227,-87.9278883,53205
1400963,30499,34954,53212,43.00679569,-88.02960138,53214
1306166,28397,35717,53208,43.0210082,-87.9968633,53214
1227104,8734,36422,53094,44.5098578,-88.0171229,54301
1286849,28400,19305,53218,43.0488227,-87.9278883,53205
1392234,28468,24022,53206,43.052153,-87.9191542,53212
1347153,29785,26689,53206,43.0102423,-88.226241,53186
1237133,13748,30333,53218,38.8120934,-77.0405248,22314
1206237,28397,34098,53205,43.0210082,-87.9968633,53214
1397905,30047,34404,53402,42.7265875,-87.8064506,53405
1322383,27658,35883,53216,43.1244822,-87.9850609,53218
1328821,37820,34229,53202,43.0483622,-87.9296885,53205
1398577,28435,34259,53206,43.0409377,-87.9365218,53233
1279100,28397,34498,53210,43.0210082,-87.9968633,53214
1269286,27737,34643,53220,43.0530363,-87.934476,53205
1199612,28460,34699,53204,43.0308471,-88.0175196,53214
1311738,37820,34763,53212,43.0483622,-87.9296885,53205
1202957,28400,34882,53209,43.0488227,-87.9278883,53205
1239262,19318,36074,53212,42.9943092,-87.9134072,53207
1277227,28400,32855,53209,43.0488227,-87.9278883,53205
1268952,28505,35086,53218,43.1192086,-88.0324478,53225
1323831,27658,35650,53223,43.1244822,-87.9850609,53218
1292461,37819,36018,53210,43.0433344,-87.9240303,53233
1332287,28395,36404,53204,43.0229535,-87.9298417,53204
1292696,28405,33518,53212,43.0488227,-87.9278883,53205
1186650,27533,33518,53212,42.972029,-87.91947462,53221
1300616,29250,33705,53204,43.0113246,-88.2268907,53186
1267884,29704,33859,53216,38.8120934,-77.0405248,22314
1400133,30727,34193,53220,42.9670153,-87.9516685,53221
1306254,27683,34958,53214,43.04333,-87.9237698,53233
1306397,37986,34958,53214,43.0124994,-87.9928039,53214
1196967,19303,35181,53228,43.082398,-88.4380688,53066
1322806,27658,35329,53216,43.1244822,-87.9850609,53218
1269129,29697,35329,53216,43.1116189,-87.9641853,53209
1269159,28505,35329,53216,43.1192086,-88.0324478,53225
